AAA,ZZZi,AEl,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,Zshell,Nshell,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
120,44,120Ru,-49720.0, 400.0,,76,6.0,6.0,,,12.0,24.328807982293597,383.58420585416246,8.533333333333333,0.0,0.0
94,44,94Ru,-79940,3,1.43071,50,6.0,0.0,,,6.0,20.673717099616514,416.11353991994093,0.3829787234042553,0.0,0.0
94,44,94Ru,-82584,3,,50,6.0,0.0,,,6.0,20.673717099616514,416.11353991994093,0.3829787234042553,0.0,0.0
96,44,96Ru,-86080.39,0.17,0.83256,52,6.0,2.0,,,8.0,20.965931153671168,413.2035598202694,0.6666666666666666,0.0,0.0
88,44,88Ru,-54340.0, 300.0,0.6162000000000001,44,6.0,6.0,,,12.0,19.7843497729948,425.36352011938834,0.0,0.0,0.0
93,44,93Ru,-76482.3,2.1,0.7343999999999999,49,6.0,1.0,,,7.0,20.526833787405323,417.599672320117,0.26881720430107525,0.0,1.0
93,44,93Ru,-77216.7,2.1,,49,6.0,1.0,,,7.0,20.526833787405323,417.599672320117,0.26881720430107525,0.0,1.0
121,44,121Ru,-44620.0, 400.0,,77,6.0,5.0,,,11.0,24.463780996262468,382.5245755779223,9.0,0.0,1.0
122,44,122Ru,-41780.0, 500.0,,78,6.0,4.0,,,10.0,24.598382690509563,381.4765577905255,9.475409836065573,0.0,0.0
92,44,92Ru,-71467,3,0.8657,48,6.0,2.0,,,8.0,20.379423055219398,419.10726543994684,0.17391304347826086,0.0,0.0
92,44,92Ru,-74301.2,2.7,,48,6.0,2.0,,,8.0,20.379423055219398,419.10726543994684,0.17391304347826086,0.0,0.0
123,44,123Ru,-36550.0, 500.0,,79,6.0,3.0,,,9.0,24.732617117726065,380.4399315994937,9.959349593495935,0.0,1.0
89,44,89Ru,-58369,24,0.8637,45,6.0,5.0,,,11.0,19.93394876854618,423.76439404594805,0.011235955056179775,0.0,1.0
124,44,124Ru,-33590.0, 600.0,,80,6.0,2.0,,,8.0,24.8664882538245,379.4144820664191,10.451612903225806,0.0,0.0
125,44,125Ru,-28370.0, 300.0,,81,6.0,1.0,,,7.0,24.999999999999996,378.4,10.952,0.0,1.0
91,44,91Ru,-68580,500,,47,6.0,3.0,,,9.0,20.231477245126285,420.6368675580103,0.0989010989010989,0.0,1.0
91,44,91Ru,-68239.8,2.2,,47,6.0,3.0,,,9.0,20.231477245126285,420.6368675580103,0.0989010989010989,0.0,1.0
93,44,93Ru,-75134.2,2.3,,49,6.0,1.0,,,7.0,20.526833787405323,417.599672320117,0.26881720430107525,0.0,1.0
116,44,116Ru,-64069,4,0.29243,72,6.0,10.0,,,16.0,23.785118866310174,387.94349047464533,6.758620689655173,0.0,0.0
114,44,114Ru,-70221,4,0.26519,70,6.0,12.0,,,18.0,23.510935004498354,390.1990265658851,5.9298245614035086,0.0,0.0
112,44,112Ru,-75631,10,0.23669,68,6.0,14.0,,,20.0,23.235142934254814,392.5079502822332,5.142857142857143,0.0,0.0
99,44,99Ru,-87625.4,0.3,0.08957,55,6.0,5.0,,,11.0,21.400477469184917,408.986902744423,1.2222222222222223,0.0,1.0
98,44,98Ru,-88225,6,0.65246,54,6.0,4.0,,,10.0,21.256122803129635,410.37330962776815,1.0204081632653061,0.0,0.0
113,44,113Ru,-71870,40,0.0984,69,6.0,13.0,,,19.0,23.373242358808824,391.3466773704983,5.530973451327434,0.0,1.0
113,44,113Ru,-71740,50,,69,6.0,13.0,,,19.0,23.373242358808824,391.3466773704983,5.530973451327434,0.0,1.0
110,44,110Ru,-80073,9,0.24073,66,6.0,16.0,,,22.0,22.957704246655545,394.8725130424755,4.4,0.0,0.0
111,44,111Ru,-76785,10,0.009699999999999999,67,6.0,15.0,,,21.0,23.09663188088886,393.68313079857427,4.7657657657657655,0.0,1.0
105,44,105Ru,-85913.9,2.5,,61,6.0,11.0,,,17.0,22.25663649191485,401.0433927876468,2.7523809523809524,0.0,1.0
97,44,97Ru,-86120.6,2.8,0.18922,53,6.0,3.0,,,9.0,21.111276288848163,411.7787086443375,0.8350515463917526,0.0,1.0
100,44,100Ru,-89227.4,0.3,0.5395103,56,6.0,6.0,,,12.0,21.544346900318832,407.61904335403244,1.44,0.0,0.0
101,44,101Ru,-87958.1,0.4,,57,6.0,7.0,,,13.0,21.68773755577532,406.26930153987047,1.6732673267326732,0.0,1.0
85,44,85Ru,-30630.0, 500.0,,41,6.0,9.0,,,15.0,19.3321111659706,430.31005089431034,0.10588235294117647,0.0,1.0
115,44,115Ru,-66105,25,0.061700000000000005,71,6.0,11.0,,,17.0,23.648225622144295,389.0647206704089,6.339130434782609,0.0,1.0
115,44,115Ru,-66110,90,,71,6.0,11.0,,,17.0,23.648225622144295,389.0647206704089,6.339130434782609,0.0,1.0
109,44,109Ru,-80642,9,,65,6.0,15.0,,,21.0,22.818354974292443,396.0764001042322,4.045871559633028,0.0,1.0
109,45,109Rh,-84999,4,0.20625,64,5.0,14.0,,,19.0,22.818354974292443,414.4985582486151,3.311926605504587,1.0,0.0
106,45,106Rh,-86231,10,0.137,61,5.0,11.0,,,16.0,22.397725109111345,418.3726010947215,2.4150943396226414,1.0,1.0
126,45,126Rh,-37200.0, 500.0,,81,5.0,1.0,,,6.0,25.133156184720164,394.9495971884598,10.285714285714286,1.0,1.0
106,45,106Rh,-86363,5,,61,5.0,11.0,,,16.0,22.397725109111345,418.3726010947215,2.4150943396226414,1.0,1.0
122,45,122Rh,-51880.0, 300.0,0.2071,77,5.0,5.0,,,10.0,24.598382690509563,399.2196535017127,8.39344262295082,1.0,1.0
122,45,122Rh,-51610.0, 300.0,,77,5.0,5.0,,,10.0,24.598382690509563,399.2196535017127,8.39344262295082,1.0,1.0
108,45,108Rh,-84917,12,0.014539999999999999,63,5.0,13.0,,,18.0,22.678578898107713,415.7739464653082,3.0,1.0,1.0
128,45,128Rh,-27340.0, 300.0,,83,5.0,1.0,,,6.0,25.398416831491186,392.88176036212946,11.28125,1.0,1.0
110,45,110Rh,-82829,18,,65,5.0,15.0,,,20.0,22.957704246655545,413.2386764397999,3.6363636363636362,1.0,1.0
125,45,125Rh,-41830.0, 500.0,,80,5.0,2.0,,,7.0,24.999999999999996,396.0,9.8,1.0,0.0
109,45,109Rh,-84773,4,,64,5.0,14.0,,,19.0,22.818354974292443,414.4985582486151,3.311926605504587,1.0,0.0
124,45,124Rh,-44710.0, 400.0,,79,5.0,3.0,,,8.0,24.8664882538245,397.0616672788107,9.32258064516129,1.0,1.0
110,45,110Rh,-82610.0, 150.0,,65,5.0,15.0,,,20.0,22.957704246655545,413.2386764397999,3.6363636363636362,1.0,1.0
123,45,123Rh,-49190.0, 400.0,,78,5.0,4.0,,,9.0,24.732617117726065,398.1348121390051,8.853658536585366,1.0,0.0
107,45,107Rh,-86596,12,0.194048,62,5.0,12.0,,,17.0,22.538370740628164,417.0651781910633,2.7009345794392523,1.0,0.0
111,45,111Rh,-82304,7,0.21153,66,5.0,16.0,,,21.0,23.09663188088886,411.9939740915312,3.972972972972973,1.0,0.0
116,45,116Rh,-70740,70,0.15,71,5.0,11.0,,,16.0,23.785118866310174,405.9873737525358,5.827586206896552,1.0,1.0
116,45,116Rh,-70540.0, 170.0,,71,5.0,11.0,,,16.0,23.785118866310174,405.9873737525358,5.827586206896552,1.0,1.0
114,45,114Rh,-75510.0, 170.0,0.127,69,5.0,13.0,,,18.0,23.510935004498354,408.3478184991821,5.052631578947368,1.0,1.0
117,45,117Rh,-68897,9,,72,5.0,10.0,,,15.0,23.92161929806432,404.82740350570396,6.230769230769231,1.0,0.0
107,45,107Rh,-86864,12,,62,5.0,12.0,,,17.0,22.538370740628164,417.0651781910633,2.7009345794392523,1.0,0.0
114,45,114Rh,-75710,70,,69,5.0,13.0,,,18.0,23.510935004498354,408.3478184991821,5.052631578947368,1.0,1.0
113,45,113Rh,-78767,7,0.21172,68,5.0,14.0,,,19.0,23.373242358808824,409.5488484109866,4.68141592920354,1.0,0.0
121,45,121Rh,-56250,620,,76,5.0,6.0,,,11.0,24.463780996262468,400.31641630247685,7.9421487603305785,1.0,0.0
118,45,118Rh,-64887,24,,73,5.0,9.0,,,14.0,24.057731387639894,403.6805775214153,6.6440677966101696,1.0,1.0
108,45,108Rh,-85031,14,,63,5.0,13.0,,,18.0,22.678578898107713,415.7739464653082,3.0,1.0,1.0
119,45,119Rh,-62823,9,,74,5.0,8.0,,,13.0,24.193459516997326,402.5466373416363,7.067226890756302,1.0,0.0
120,45,120Rh,-58620.0, 200.0,0.09809999999999999,75,5.0,7.0,,,12.0,24.328807982293597,401.42533170784446,7.5,1.0,1.0
112,45,112Rh,-79390,60,0.08227,67,5.0,15.0,,,20.0,23.235142934254814,410.76413401629054,4.321428571428571,1.0,1.0
112,45,112Rh,-79730,40,,67,5.0,15.0,,,20.0,23.235142934254814,410.76413401629054,4.321428571428571,1.0,1.0
120,45,120Rh,-58460.0, 200.0,,75,5.0,7.0,,,12.0,24.328807982293597,401.42533170784446,7.5,1.0,1.0
115,45,115Rh,-74229,7,0.21331,70,5.0,12.0,,,17.0,23.648225622144295,407.1607541899628,5.434782608695652,1.0,0.0
118,45,118Rh,-64690.0, 150.0,,73,5.0,9.0,,,14.0,24.057731387639894,403.6805775214153,6.6440677966101696,1.0,1.0
117,45,117Rh,-68576,9,,72,5.0,10.0,,,15.0,23.92161929806432,404.82740350570396,6.230769230769231,1.0,0.0
127,45,127Rh,-33730.0, 600.0,,82,5.0,0.0,,,5.0,25.26596056564665,393.91025133842817,10.779527559055119,1.0,0.0
101,45,101Rh,-87255,6,0.15732,56,5.0,6.0,,,11.0,21.68773755577532,425.1655481231203,1.198019801980198,1.0,0.0
89,45,89Rh,-45650.0, 360.0,,44,5.0,6.0,,,11.0,19.93394876854618,443.47436586203867,0.011235955056179775,1.0,0.0
105,45,105Rh,-87721.6,2.5,0.129742,60,5.0,10.0,,,15.0,22.25663649191485,419.69657384753737,2.142857142857143,1.0,0.0
91,45,91Rh,-58570.0, 300.0,0.1729,46,5.0,4.0,,,9.0,20.231477245126285,440.2013730258247,0.01098901098901099,1.0,0.0
95,45,95Rh,-77798,4,0.5433,50,5.0,0.0,,,5.0,20.820080460021323,433.93430853518134,0.2631578947368421,1.0,0.0
95,45,95Rh,-78341,4,,50,5.0,0.0,,,5.0,20.820080460021323,433.93430853518134,0.2631578947368421,1.0,0.0
104,45,104Rh,-86959.3,2.3,0.05142324,59,5.0,9.0,,,14.0,22.115099254715485,421.0374665801603,1.8846153846153846,1.0,1.0
94,45,94Rh,-72908,3,0.0546,49,5.0,1.0,,,6.0,20.673717099616514,435.46765805575217,0.1702127659574468,1.0,1.0
98,45,98Rh,-83119,12,0.0485,53,5.0,3.0,,,8.0,21.256122803129635,429.4604403081295,0.6530612244897959,1.0,1.0
94,45,94Rh,-72853,3,,49,5.0,1.0,,,6.0,20.673717099616514,435.46765805575217,0.1702127659574468,1.0,1.0
91,45,91Rh,-58400.0, 300.0,,46,5.0,4.0,,,9.0,20.231477245126285,440.2013730258247,0.01098901098901099,1.0,0.0
100,45,100Rh,-85591,18,0.032686,55,5.0,5.0,,,10.0,21.544346900318832,426.57806862631304,1.0,1.0,1.0
100,45,100Rh,-85516,18,,55,5.0,5.0,,,10.0,21.544346900318832,426.57806862631304,1.0,1.0,1.0
100,45,100Rh,-85483,18,,55,5.0,5.0,,,10.0,21.544346900318832,426.57806862631304,1.0,1.0,1.0
100,45,100Rh,-85371,18,,55,5.0,5.0,,,10.0,21.544346900318832,426.57806862631304,1.0,1.0,1.0
103,45,103Rh,-87991.9,2.3,0.039753,58,5.0,8.0,,,13.0,21.973107636570674,422.3956613632033,1.6407766990291262,1.0,0.0
103,45,103Rh,-88031.7,2.3,,58,5.0,8.0,,,13.0,21.973107636570674,422.3956613632033,1.6407766990291262,1.0,0.0
94,45,94Rh,-72610.0, 200.0,,49,5.0,1.0,,,6.0,20.673717099616514,435.46765805575217,0.1702127659574468,1.0,1.0
104,45,104Rh,-86830.3,2.3,,59,5.0,9.0,,,14.0,22.115099254715485,421.0374665801603,1.8846153846153846,1.0,1.0
101,45,101Rh,-87412,6,,56,5.0,6.0,,,11.0,21.68773755577532,425.1655481231203,1.198019801980198,1.0,0.0
105,45,105Rh,-87851.3,2.5,,60,5.0,10.0,,,15.0,22.25663649191485,419.69657384753737,2.142857142857143,1.0,0.0
102,45,102Rh,-86642,6,0.04194,57,5.0,7.0,,,12.0,21.830655745813875,423.77155271285767,1.411764705882353,1.0,1.0
97,45,97Rh,-82600,40,0.25876,52,5.0,2.0,,,7.0,21.111276288848163,430.9312067208183,0.5051546391752577,1.0,0.0
96,45,96Rh,-79688,10,0.05198,51,5.0,1.0,,,6.0,20.965931153671168,432.4223300444679,0.375,1.0,1.0
99,45,99Rh,-85585,19,0.0644,54,5.0,4.0,,,9.0,21.400477469184917,428.00954938369847,0.8181818181818182,1.0,0.0
99,45,99Rh,-85521,19,,54,5.0,4.0,,,9.0,21.400477469184917,428.00954938369847,0.8181818181818182,1.0,0.0
97,45,97Rh,-82340,40,,52,5.0,2.0,,,7.0,21.111276288848163,430.9312067208183,0.5051546391752577,1.0,0.0
90,45,90Rh,-51630.0, 200.0,,45,5.0,5.0,,,10.0,20.08298850246508,441.82574705423195,0.0,1.0,1.0
90,45,90Rh,-51630.0, 540.0,,45,5.0,5.0,,,10.0,20.08298850246508,441.82574705423195,0.0,1.0,1.0
92,45,92Rh,-62999,4,,47,5.0,3.0,,,8.0,20.379423055219398,438.6006266232002,0.043478260869565216,1.0,1.0
93,45,93Rh,-69011.8,2.6,0.2401,48,5.0,2.0,,,7.0,20.526833787405323,437.0229128931457,0.0967741935483871,1.0,0.0
92,45,92Rh,-62890.0, 100.0,,47,5.0,3.0,,,8.0,20.379423055219398,438.6006266232002,0.043478260869565216,1.0,1.0
88,45,88Rh,-36860.0, 400.0,,43,5.0,7.0,,,12.0,19.7843497729948,445.14786989238314,0.045454545454545456,1.0,1.0
98,45,98Rh,-83175,12,,53,5.0,3.0,,,8.0,21.256122803129635,429.4604403081295,0.6530612244897959,1.0,1.0
96,45,96Rh,-79636,10,,51,5.0,1.0,,,6.0,20.965931153671168,432.4223300444679,0.375,1.0,1.0
102,45,102Rh,-86783,6,,57,5.0,7.0,,,12.0,21.830655745813875,423.77155271285767,1.411764705882353,1.0,1.0
92,45,92Rh,-62950.0, 100.0,,47,5.0,3.0,,,8.0,20.379423055219398,438.6006266232002,0.043478260869565216,1.0,1.0
119,46,119Pd,-71110.0, 150.0,,73,4.0,9.0,,,13.0,24.193459516997326,420.84421176625614,6.126050420168068,0.0,1.0
101,46,101Pd,-85432,5,0.0803,55,4.0,5.0,,,9.0,21.68773755577532,444.4912548559894,0.801980198019802,0.0,1.0
109,46,109Pd,-87417.5,1.1,0.1134,63,4.0,13.0,,,17.0,22.818354974292443,433.33940180537036,2.6513761467889907,0.0,1.0
109,46,109Pd,-87493.1,1.1,,63,4.0,13.0,,,17.0,22.818354974292443,433.33940180537036,2.6513761467889907,0.0,1.0
109,46,109Pd,-87606.5,1.1,,63,4.0,13.0,,,17.0,22.818354974292443,433.33940180537036,2.6513761467889907,0.0,1.0
120,46,120Pd,-70279.6,2.3,0.438,74,4.0,8.0,,,12.0,24.328807982293597,419.67193769456463,6.533333333333333,0.0,0.0
119,46,119Pd,-71407,8,,73,4.0,9.0,,,13.0,24.193459516997326,420.84421176625614,6.126050420168068,0.0,1.0
131,46,131Pd,-25740.0, 300.0,,85,4.0,3.0,,,7.0,25.79373282864238,407.58035843732625,11.610687022900763,0.0,1.0
93,46,93Pd,-58980,370,0.9835,47,4.0,3.0,,,7.0,20.526833787405323,456.887590751925,0.010752688172043012,0.0,1.0
94,46,94Pd,-66102,4,0.8138,48,4.0,2.0,,,6.0,20.673717099616514,455.26164251283177,0.0425531914893617,0.0,0.0
127,46,127Pd,-47220.0, 500.0,,81,4.0,1.0,,,5.0,25.26596056564665,411.8152627629022,9.645669291338583,0.0,1.0
94,46,94Pd,-58892,4,,48,4.0,2.0,,,6.0,20.673717099616514,455.26164251283177,0.0425531914893617,0.0,0.0
113,46,113Pd,-83590,7,0.03508,67,4.0,15.0,,,19.0,23.373242358808824,428.1647051569405,3.9026548672566372,0.0,1.0
113,46,113Pd,-83509,7,,67,4.0,15.0,,,19.0,23.373242358808824,428.1647051569405,3.9026548672566372,0.0,1.0
97,46,97Pd,-77806,5,0.68662,51,4.0,1.0,,,5.0,21.111276288848163,450.51898884449184,0.25773195876288657,0.0,1.0
114,46,114Pd,-83490,7,0.33261,68,4.0,14.0,,,18.0,23.510935004498354,426.9090829764176,4.245614035087719,0.0,0.0
112,46,112Pd,-86321,7,0.34866,66,4.0,16.0,,,20.0,23.235142934254814,429.435231017031,3.5714285714285716,0.0,0.0
115,46,115Pd,-80426,14,0.08921,69,4.0,13.0,,,17.0,23.648225622144295,425.66806119859746,4.6,0.0,1.0
115,46,115Pd,-80337,14,,69,4.0,13.0,,,17.0,23.648225622144295,425.66806119859746,4.6,0.0,1.0
96,46,96Pd,-73652,4,1.4153099999999998,50,4.0,0.0,,,4.0,20.965931153671168,452.0778905010347,0.16666666666666666,0.0,0.0
96,46,96Pd,-76183,4,,50,4.0,0.0,,,4.0,20.965931153671168,452.0778905010347,0.16666666666666666,0.0,0.0
116,46,116Pd,-79831,7,0.34026,70,4.0,12.0,,,16.0,23.785118866310174,424.441345286742,4.9655172413793105,0.0,0.0
111,46,111Pd,-85813.7,0.7,0.0722,65,4.0,15.0,,,19.0,23.09663188088886,430.72097291387354,3.2522522522522523,0.0,1.0
111,46,111Pd,-85985.9,0.7,,65,4.0,15.0,,,19.0,23.09663188088886,430.72097291387354,3.2522522522522523,0.0,1.0
99,46,99Pd,-82183,5,0.21988999999999997,53,4.0,3.0,,,7.0,21.400477469184917,447.4645289011393,0.494949494949495,0.0,1.0
95,46,95Pd,-68091,3,1.2618,49,4.0,1.0,,,5.0,20.820080460021323,453.6585952867805,0.09473684210526316,0.0,1.0
117,46,117Pd,-76424,7,0.03464,71,4.0,11.0,,,15.0,23.92161929806432,423.2286491195996,5.3418803418803416,0.0,1.0
117,46,117Pd,-76221,7,,71,4.0,11.0,,,15.0,23.92161929806432,423.2286491195996,5.3418803418803416,0.0,1.0
95,46,95Pd,-69966,3,,49,4.0,1.0,,,5.0,20.820080460021323,453.6585952867805,0.09473684210526316,0.0,1.0
118,46,118Pd,-75388.4,2.5,0.37860000000000005,72,4.0,10.0,,,14.0,24.057731387639894,422.0296946814796,5.728813559322034,0.0,0.0
121,46,121Pd,-66182,3,0.135,75,4.0,7.0,,,11.0,24.463780996262468,418.5126170434985,6.950413223140496,0.0,1.0
110,46,110Pd,-88330.9,0.6,0.3738,64,4.0,14.0,,,18.0,22.957704246655545,432.022252641609,2.9454545454545453,0.0,0.0
100,46,100Pd,-85213,18,0.66549,54,4.0,4.0,,,8.0,21.544346900318832,445.96798083659996,0.64,0.0,0.0
94,46,94Pd,-61219,4,,48,4.0,2.0,,,6.0,20.673717099616514,455.26164251283177,0.0425531914893617,0.0,0.0
121,46,121Pd,-66047,3,,75,4.0,7.0,,,11.0,24.463780996262468,418.5126170434985,6.950413223140496,0.0,1.0
105,46,105Pd,-88417.9,1.1,0.28062,59,4.0,9.0,,,13.0,22.25663649191485,438.77369084060723,1.6095238095238096,0.0,1.0
90,46,90Pd,-39710.0, 400.0,,44,4.0,6.0,,,10.0,20.08298850246508,461.908735556697,0.044444444444444446,0.0,0.0
107,46,107Pd,-88372.7,1.2,0.11574,61,4.0,11.0,,,15.0,22.538370740628164,436.0226862906571,2.102803738317757,0.0,1.0
103,46,103Pd,-87457,0.9,0.11873600000000001,57,4.0,7.0,,,11.0,21.973107636570674,441.59546415243983,1.174757281553398,0.0,1.0
129,46,129Pd,-37880.0, 600.0,,83,4.0,1.0,,,5.0,25.530528603808893,409.67592410763126,10.612403100775193,0.0,1.0
91,46,91Pd,-46170.0, 420.0,,45,4.0,5.0,,,9.0,20.231477245126285,460.21052634518037,0.01098901098901099,0.0,1.0
124,46,124Pd,-58400.0, 300.0,0.59,78,4.0,4.0,,,8.0,24.8664882538245,415.10992488239305,8.258064516129032,0.0,0.0
124,46,124Pd,-57400.0, 850.0,,78,4.0,4.0,,,8.0,24.8664882538245,415.10992488239305,8.258064516129032,0.0,0.0
121,46,121Pd,-66022,14,,75,4.0,7.0,,,11.0,24.463780996262468,418.5126170434985,6.950413223140496,0.0,1.0
125,46,125Pd,-53960.0, 400.0,,79,4.0,3.0,,,7.0,24.999999999999996,414.0,8.712,0.0,1.0
125,46,125Pd,-53860.0, 400.0,,79,4.0,3.0,,,7.0,24.999999999999996,414.0,8.712,0.0,1.0
107,46,107Pd,-88257,1.2,,61,4.0,11.0,,,15.0,22.538370740628164,436.0226862906571,2.102803738317757,0.0,1.0
125,46,125Pd,-52160.0, 400.0,,79,4.0,3.0,,,7.0,24.999999999999996,414.0,8.712,0.0,1.0
104,46,104Pd,-89395.1,1.3,0.5558099999999999,58,4.0,8.0,,,12.0,22.115099254715485,440.17553324289486,1.3846153846153846,0.0,0.0
128,46,128Pd,-42240.0, 500.0,1.3114000000000001,82,4.0,0.0,,,4.0,25.398416831491186,410.7400221967717,10.125,0.0,0.0
128,46,128Pd,-44390.0, 500.0,,82,4.0,0.0,,,4.0,25.398416831491186,410.7400221967717,10.125,0.0,0.0
126,46,126Pd,-51790.0, 400.0,0.6932999999999999,80,4.0,2.0,,,6.0,25.133156184720164,412.9018516061171,9.174603174603174,0.0,0.0
126,46,126Pd,-49770.0, 400.0,,80,4.0,2.0,,,6.0,25.133156184720164,412.9018516061171,9.174603174603174,0.0,0.0
126,46,126Pd,-49680.0, 400.0,,80,4.0,2.0,,,6.0,25.133156184720164,412.9018516061171,9.174603174603174,0.0,0.0
126,46,126Pd,-49380.0, 400.0,,80,4.0,2.0,,,6.0,25.133156184720164,412.9018516061171,9.174603174603174,0.0,0.0
127,46,127Pd,-45500.0, 500.0,,81,4.0,1.0,,,5.0,25.26596056564665,411.8152627629022,9.645669291338583,0.0,1.0
105,46,105Pd,-87928.8,1.1,,59,4.0,9.0,,,13.0,22.25663649191485,438.77369084060723,1.6095238095238096,0.0,1.0
106,46,106Pd,-89907.5,1.1,0.51185,60,4.0,10.0,,,14.0,22.397725109111345,437.38953750811794,1.849056603773585,0.0,0.0
107,46,107Pd,-88158.1,1.2,,61,4.0,11.0,,,15.0,22.538370740628164,436.0226862906571,2.102803738317757,0.0,1.0
98,46,98Pd,-81321,5,0.8626900000000001,52,4.0,2.0,,,6.0,21.256122803129635,448.98136941304443,0.3673469387755102,0.0,0.0
108,46,108Pd,-89524.2,1.1,0.433938,62,4.0,12.0,,,16.0,22.678578898107713,434.6727622137313,2.3703703703703702,0.0,0.0
130,46,130Pd,-32730.0, 300.0,,84,4.0,2.0,,,6.0,25.66229943873142,408.6227679859542,11.107692307692307,0.0,0.0
123,46,123Pd,-60430,790,,77,4.0,5.0,,,9.0,24.732617117726065,416.2318490544144,7.813008130081301,0.0,1.0
102,46,102Pd,-87903,0.4,0.55644,56,4.0,6.0,,,10.0,21.830655745813875,443.0338960179876,0.9803921568627451,0.0,0.0
123,46,123Pd,-60330.0, 790.0,,77,4.0,5.0,,,9.0,24.732617117726065,416.2318490544144,7.813008130081301,0.0,1.0
122,46,122Pd,-64616,20,0.499,76,4.0,6.0,,,10.0,24.598382690509563,417.3660013881542,7.377049180327869,0.0,0.0
92,46,92Pd,-54780,350,0.8736,46,4.0,4.0,,,8.0,20.379423055219398,458.53701874243654,0.0,0.0,0.0
123,47,123Ag,-68120.0,  30.0,0.02696,76,3.0,6.0,,,9.0,24.732617117726065,434.73104234572173,6.837398373983739,1.0,0.0
115,47,115Ag,-84983,18,0.041159999999999995,68,3.0,14.0,,,17.0,23.648225622144295,444.58664169631294,3.8347826086956522,1.0,0.0
115,47,115Ag,-84942,18,,68,3.0,14.0,,,17.0,23.648225622144295,444.58664169631294,3.8347826086956522,1.0,0.0
96,47,96Ag,-64510,90,,49,3.0,1.0,,,4.0,20.965931153671168,472.17024118996954,0.041666666666666664,1.0,1.0
131,47,131Ag,-40750.0, 500.0,,84,3.0,2.0,,,5.0,25.79373282864238,425.69504103454074,10.450381679389313,1.0,0.0
120,47,120Ag,-75449,4,0.0525,73,3.0,9.0,,,12.0,24.328807982293597,438.3240238143231,5.633333333333334,1.0,1.0
128,47,128Ag,-54710.0, 300.0,,81,3.0,1.0,,,4.0,25.398416831491186,428.995134294406,9.03125,1.0,1.0
125,47,125Ag,-63020,430,,78,3.0,4.0,,,7.0,24.999999999999996,432.4,7.688,1.0,0.0
120,47,120Ag,-75650.0,  50.0,,73,3.0,9.0,,,12.0,24.328807982293597,438.3240238143231,5.633333333333334,1.0,1.0
116,47,116Ag,-82543,3,0.0479,69,3.0,13.0,,,16.0,23.785118866310174,443.30540507726386,4.172413793103448,1.0,1.0
96,47,96Ag,-64510.0, 100.0,,49,3.0,1.0,,,4.0,20.965931153671168,472.17024118996954,0.041666666666666664,1.0,1.0
96,47,96Ag,-62050,90,,49,3.0,1.0,,,4.0,20.965931153671168,472.17024118996954,0.041666666666666664,1.0,1.0
96,47,96Ag,-57560,90,,49,3.0,1.0,,,4.0,20.965931153671168,472.17024118996954,0.041666666666666664,1.0,1.0
116,47,116Ag,-82495,3,,69,3.0,13.0,,,16.0,23.785118866310174,443.30540507726386,4.172413793103448,1.0,1.0
121,47,121Ag,-74383.0,  23.0,,74,3.0,8.0,,,11.0,24.463780996262468,437.11317780098733,6.024793388429752,1.0,0.0
92,47,92Ag,-37530.0, 400.0,,45,3.0,5.0,,,8.0,20.379423055219398,478.916441797656,0.043478260869565216,1.0,1.0
127,47,127Ag,-58650.0, 200.0,,80,3.0,2.0,,,5.0,25.26596056564665,430.1181633301423,8.5748031496063,1.0,0.0
113,47,113Ag,-87027,17,0.0435,66,3.0,16.0,,,19.0,23.373242358808824,447.1942476083601,3.1946902654867255,1.0,0.0
113,47,113Ag,-86984,17,,66,3.0,16.0,,,19.0,23.373242358808824,447.1942476083601,3.1946902654867255,1.0,0.0
97,47,97Ag,-70290,40,1.2899100000000001,50,3.0,0.0,,,3.0,21.111276288848163,470.5420550153582,0.09278350515463918,1.0,0.0
96,47,96Ag,-61820,90,,49,3.0,1.0,,,4.0,20.965931153671168,472.17024118996954,0.041666666666666664,1.0,1.0
97,47,97Ag,-70904,12,,50,3.0,0.0,,,3.0,21.111276288848163,470.5420550153582,0.09278350515463918,1.0,0.0
127,47,127Ag,-56710.0, 200.0,,80,3.0,2.0,,,5.0,25.26596056564665,430.1181633301423,8.5748031496063,1.0,0.0
126,47,126Ag,-60470.0, 200.0,,79,3.0,3.0,,,6.0,25.133156184720164,431.2530450108334,8.126984126984127,1.0,1.0
126,47,126Ag,-60620.0, 220.0,,79,3.0,3.0,,,6.0,25.133156184720164,431.2530450108334,8.126984126984127,1.0,1.0
114,47,114Ag,-84931,5,0.1267,67,3.0,15.0,,,18.0,23.510935004498354,445.88281999759175,3.508771929824561,1.0,1.0
126,47,126Ag,-60720.0, 200.0,,79,3.0,3.0,,,6.0,25.133156184720164,431.2530450108334,8.126984126984127,1.0,1.0
114,47,114Ag,-84732,5,,67,3.0,15.0,,,18.0,23.510935004498354,445.88281999759175,3.508771929824561,1.0,1.0
127,47,127Ag,-58630.0, 200.0,,80,3.0,2.0,,,5.0,25.26596056564665,430.1181633301423,8.5748031496063,1.0,0.0
116,47,116Ag,-82413,3,,69,3.0,13.0,,,16.0,23.785118866310174,443.30540507726386,4.172413793103448,1.0,1.0
