Z,N,A,MthFL,FirstExc,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
47,52,99,-77.14,342.6,3.0,2.0,5.0,21.400477469184917,467.3518412967455,0.25252525252525254,1.0,0.0
47,53,100,-78.26,15.52,3.0,3.0,6.0,21.544346900318832,465.7887799848933,0.36,1.0,1.0
47,54,101,-81.22,98.0,3.0,4.0,7.0,21.68773755577532,464.2464217384778,0.48514851485148514,1.0,0.0
47,55,102,-82.12,9.4,3.0,5.0,8.0,21.830655745813875,462.7242913965648,0.6274509803921569,1.0,1.0
47,56,103,-84.58,27.54,3.0,6.0,9.0,21.973107636570674,461.22192922588164,0.7864077669902912,1.0,0.0
47,57,104,-84.9,6.9,3.0,7.0,10.0,22.115099254715485,459.7388902759124,0.9615384615384616,1.0,1.0
47,58,105,-86.86,25.468000000000004,3.0,8.0,11.0,22.25663649191485,458.27474376685643,1.1523809523809523,1.0,0.0
47,59,106,-86.64,89.66,3.0,9.0,12.0,22.397725109111345,456.82907250847876,1.3584905660377358,1.0,1.0
47,60,107,-88.07,93.125,3.0,10.0,13.0,22.538370740628164,455.4014723480196,1.5794392523364487,1.0,0.0
47,61,108,-87.59,79.1401,3.0,11.0,14.0,22.678578898107713,453.99155164545266,1.8148148148148149,1.0,1.0
47,62,109,-88.6,88.0337,3.0,12.0,15.0,22.818354974292443,452.5989307744979,2.0642201834862384,1.0,0.0
47,63,110,-87.46,1.112,3.0,13.0,16.0,22.957704246655545,451.22324164790274,2.327272727272727,1.0,1.0
47,64,111,-88.16,59.82,3.0,14.0,17.0,23.09663188088886,449.8641272656012,2.6036036036036037,1.0,0.0
47,65,112,-86.65,18.5,3.0,15.0,18.0,23.235142934254814,448.5212412844546,2.892857142857143,1.0,1.0
47,66,113,-86.95,43.5,3.0,16.0,19.0,23.373242358808824,447.1942476083601,3.1946902654867255,1.0,0.0
47,67,114,-85.19,126.7,3.0,15.0,18.0,23.510935004498354,445.88281999759175,3.508771929824561,1.0,1.0
47,68,115,-85.1,41.16,3.0,14.0,17.0,23.648225622144295,444.58664169631294,3.8347826086956522,1.0,0.0
47,69,116,-82.93,47.9,3.0,13.0,16.0,23.785118866310174,443.30540507726386,4.172413793103448,1.0,1.0
47,70,117,-82.26,28.6,3.0,12.0,15.0,23.92161929806432,442.0388113026929,4.521367521367521,1.0,0.0
47,71,118,-79.53,45.79,3.0,11.0,14.0,24.057731387639894,440.7865700006565,4.88135593220339,1.0,1.0
47,73,120,-75.42,52.5,3.0,9.0,12.0,24.328807982293597,438.3240238143231,5.633333333333334,1.0,1.0
47,76,123,-69.57,26.96,3.0,6.0,9.0,24.732617117726065,434.73104234572173,6.837398373983739,1.0,0.0
48,50,98,-68.05,1395.1,2.0,0.0,2.0,21.256122803129635,489.3246228965354,0.04081632653061224,0.0,0.0
48,51,99,-70.47,440.8,2.0,1.0,3.0,21.400477469184917,487.67148657051706,0.09090909090909091,0.0,1.0
48,52,100,-74.9,1004.11,2.0,2.0,4.0,21.544346900318832,486.040466071193,0.16,0.0,0.0
48,53,101,-75.95,252.0,2.0,3.0,5.0,21.68773755577532,484.4310487705855,0.24752475247524752,0.0,1.0
48,54,102,-79.48,776.55,2.0,4.0,6.0,21.830655745813875,482.84273884858936,0.35294117647058826,0.0,0.0
48,55,103,-80.44,187.89,2.0,5.0,7.0,21.973107636570674,481.2750565835286,0.47572815533980584,0.0,1.0
48,56,104,-83.6,658.0,2.0,6.0,8.0,22.115099254715485,479.72753767921296,0.6153846153846154,0.0,0.0
48,57,105,-84.07,131.2,2.0,7.0,9.0,22.25663649191485,478.19973262628497,0.7714285714285715,0.0,1.0
48,58,106,-86.73,632.64,2.0,8.0,10.0,22.397725109111345,476.6912060958039,0.9433962264150944,0.0,0.0
48,59,107,-86.71,204.98,2.0,9.0,11.0,22.538370740628164,475.20153636315086,1.1308411214953271,0.0,1.0
48,60,108,-88.84,632.988,2.0,10.0,12.0,22.678578898107713,473.73031476047237,1.3333333333333333,0.0,0.0
48,61,109,-88.28,59.6,2.0,11.0,13.0,22.818354974292443,472.2771451559978,1.5504587155963303,0.0,1.0
48,62,110,-89.97,657.7623,2.0,12.0,14.0,22.957704246655545,470.8416434586811,1.7818181818181817,0.0,0.0
48,63,111,-88.9,245.39,2.0,13.0,15.0,23.09663188088886,469.4234371467143,2.027027027027027,0.0,1.0
48,64,112,-90.2,617.518,2.0,14.0,16.0,23.235142934254814,468.02216481856135,2.2857142857142856,0.0,0.0
48,65,113,-88.74,263.54,2.0,15.0,17.0,23.373242358808824,466.6374757652453,2.5575221238938055,0.0,1.0
48,66,114,-89.67,558.456,2.0,16.0,18.0,23.510935004498354,465.2690295627044,2.8421052631578947,0.0,0.0
48,67,115,-87.88,181.0,2.0,15.0,17.0,23.648225622144295,463.91649568310913,3.139130434782609,0.0,1.0
48,68,116,-88.4,513.49,2.0,14.0,16.0,23.785118866310174,462.57955312410144,3.4482758620689653,0.0,0.0
48,69,117,-86.29,135.4,2.0,13.0,15.0,23.92161929806432,461.25789005498393,3.769230769230769,0.0,1.0
48,70,118,-86.25,487.77,2.0,12.0,14.0,24.057731387639894,459.9512034789459,4.101694915254237,0.0,0.0
48,71,119,-83.7,27.0,2.0,11.0,13.0,24.193459516997326,458.6591989104704,4.445378151260504,0.0,1.0
48,72,120,-83.47,505.94,2.0,10.0,12.0,24.328807982293597,457.38159006711976,4.8,0.0,0.0
48,73,121,-80.61,7.52,2.0,9.0,11.0,24.463780996262468,456.1180985749433,5.1652892561983474,0.0,1.0
48,74,122,-80.54,569.45,2.0,8.0,10.0,24.598382690509563,454.8684536867999,5.540983606557377,0.0,0.0
48,75,123,-77.48,116.4,2.0,7.0,9.0,24.732617117726065,453.632392012927,5.926829268292683,0.0,1.0
48,76,124,-76.66,612.8,2.0,6.0,8.0,24.8664882538245,452.4096572631298,6.32258064516129,0.0,0.0
48,78,126,-72.46,651.96,2.0,4.0,6.0,25.133156184720164,450.00317740260874,7.142857142857143,0.0,0.0
48,80,128,-67.84,645.8,2.0,2.0,4.0,25.398416831491186,447.6470966550323,8.0,0.0,0.0
48,82,130,-62.56,1325.0,2.0,0.0,2.0,25.66229943873142,445.33959641367767,8.892307692307693,0.0,0.0
48,84,132,-52.02,618.0,2.0,2.0,4.0,25.92483220379743,443.07895039217436,9.818181818181818,0.0,0.0
49,48,97,-48.33,610.0,1.0,2.0,3.0,21.111276288848163,511.89403949866903,0.010309278350515464,1.0,0.0
49,49,98,-54.26,820.0,1.0,1.0,2.0,21.256122803129635,510.14694727511136,0.0,1.0,1.0
49,52,101,-69.73,1309.7,1.0,2.0,3.0,21.68773755577532,505.04513595231253,0.0891089108910891,1.0,0.0
49,53,102,-71.71,94.0,1.0,3.0,4.0,21.830655745813875,503.3892383740613,0.1568627450980392,1.0,1.0
49,54,103,-75.37,631.7,1.0,4.0,5.0,21.973107636570674,501.75484622538096,0.24271844660194175,1.0,0.0
49,55,104,-76.83,85.389,1.0,5.0,6.0,22.115099254715485,500.1414754527965,0.34615384615384615,1.0,1.0
49,56,105,-80.04,674.09,1.0,6.0,7.0,22.25663649191485,498.54865741889284,0.4666666666666667,1.0,0.0
49,57,106,-81.11,28.6,1.0,7.0,8.0,22.397725109111345,496.9759382700934,0.6037735849056604,1.0,1.0
49,58,107,-83.79,678.5,1.0,8.0,9.0,22.538370740628164,495.4228783360509,0.7570093457943925,1.0,0.0
49,59,108,-84.46,29.75,1.0,9.0,10.0,22.678578898107713,493.8890515587903,0.9259259259259259,1.0,1.0
49,60,109,-86.6,649.79,1.0,10.0,11.0,22.818354974292443,492.37404494987004,1.110091743119266,1.0,0.0
49,61,110,-86.64,62.08,1.0,11.0,12.0,22.957704246655545,490.8774580739441,1.309090909090909,1.0,1.0
49,62,111,-88.38,536.99,1.0,12.0,13.0,23.09663188088886,489.3989025572128,1.5225225225225225,1.0,0.0
49,63,112,-87.96,156.592,1.0,13.0,14.0,23.235142934254814,487.9380016193512,1.75,1.0,1.0
49,64,113,-89.43,391.699,1.0,14.0,15.0,23.373242358808824,486.49438962759615,1.991150442477876,1.0,0.0
49,65,114,-88.65,190.2682,1.0,15.0,16.0,23.510935004498354,485.06771167175566,2.245614035087719,1.0,1.0
49,66,115,-89.54,336.244,1.0,16.0,17.0,23.648225622144295,483.6576231589861,2.5130434782608697,1.0,0.0
49,67,116,-88.31,127.26700000000001,1.0,15.0,16.0,23.785118866310174,482.26378942725466,2.793103448275862,1.0,1.0
49,68,117,-89.04,315.303,1.0,14.0,15.0,23.92161929806432,480.8858853764726,3.0854700854700856,1.0,0.0
49,69,118,-87.53,60.0,1.0,13.0,14.0,24.057731387639894,479.52359511634785,3.389830508474576,1.0,1.0
49,70,119,-87.82,311.37,1.0,12.0,13.0,24.193459516997326,478.17661163006494,3.7058823529411766,1.0,0.0
49,72,121,-85.99,313.68,1.0,10.0,11.0,24.463780996262468,475.5273793653664,4.371900826446281,1.0,0.0
49,73,122,-83.82,40.0,1.0,9.0,10.0,24.598382690509563,474.2245580990042,4.721311475409836,1.0,1.0
49,74,123,-83.47,327.21,1.0,8.0,9.0,24.732617117726065,472.9358980560303,5.08130081300813,1.0,0.0
49,75,124,-81.03,36.53,1.0,7.0,8.0,24.8664882538245,471.66113204028426,5.451612903225806,1.0,1.0
49,76,125,-80.35,360.12,1.0,6.0,7.0,24.999999999999996,470.4000000000001,5.832,1.0,0.0
49,77,126,-77.62,90.0,1.0,5.0,6.0,25.133156184720164,469.1522487814432,6.222222222222222,1.0,1.0
49,78,127,-76.89,408.9,1.0,4.0,5.0,25.26596056564665,467.9176318929207,6.622047244094488,1.0,0.0
49,79,128,-73.89,247.87,1.0,3.0,4.0,25.398416831491186,466.69590927865073,7.03125,1.0,1.0
49,80,129,-72.98,459.0,1.0,2.0,3.0,25.530528603808893,465.48684710200416,7.449612403100775,1.0,0.0
49,81,130,-69.8,50.0,1.0,1.0,2.0,25.66229943873142,464.290217537664,7.876923076923077,1.0,1.0
49,82,131,-68.06,302.0,1.0,0.0,1.0,25.79373282864238,463.10579857226634,8.312977099236642,1.0,0.0
49,83,132,-62.5,25.0,1.0,1.0,2.0,25.92483220379743,461.93337381311795,8.757575757575758,1.0,1.0
49,84,133,-58.22,330.0,1.0,2.0,3.0,26.055600933891245,460.7727323046032,9.210526315789474,1.0,0.0
50,51,101,-60.71,171.7,0.0,1.0,1.0,21.68773755577532,526.088683283659,0.009900990099009901,0.0,1.0
50,53,103,-68.16,168.0,0.0,3.0,3.0,21.973107636570674,522.6612981514385,0.08737864077669903,0.0,1.0
50,54,104,-72.54,1260.1,0.0,4.0,4.0,22.115099254715485,520.980703596663,0.15384615384615385,0.0,0.0
50,55,105,-74.14,199.7,0.0,5.0,5.0,22.25663649191485,519.32151814468,0.23809523809523808,0.0,1.0
50,56,106,-77.97,1207.7,0.0,6.0,6.0,22.397725109111345,517.6832690313473,0.33962264150943394,0.0,0.0
50,57,107,-79.03,151.2,0.0,7.0,7.0,22.538370740628164,516.0654982667197,0.45794392523364486,0.0,1.0
50,58,108,-82.2,1206.07,0.0,8.0,8.0,22.678578898107713,514.4677620404066,0.5925925925925926,0.0,0.0
50,59,109,-82.88,13.97,0.0,9.0,9.0,22.818354974292443,512.8896301561147,0.7431192660550459,0.0,1.0
50,60,110,-85.87,1212.02,0.0,10.0,10.0,22.957704246655545,511.3306854936918,0.9090909090909091,0.0,0.0
50,61,111,-86.09,154.48,0.0,11.0,11.0,23.09663188088886,509.7905234970967,1.09009009009009,0.0,1.0
50,62,112,-88.62,1256.69,0.0,12.0,12.0,23.235142934254814,508.26875168682415,1.2857142857142858,0.0,0.0
50,63,113,-88.31,77.389,0.0,13.0,13.0,23.373242358808824,506.7649891954127,1.4955752212389382,0.0,1.0
50,64,114,-90.45,1299.907,0.0,14.0,14.0,23.510935004498354,505.2788663247455,1.719298245614035,0.0,0.0
50,65,115,-89.7,497.334,0.0,15.0,15.0,23.648225622144295,503.8100241239439,1.9565217391304348,0.0,1.0
50,66,116,-91.45,1293.56,0.0,16.0,16.0,23.785118866310174,502.35811398672365,2.206896551724138,0.0,0.0
50,67,117,-90.24,158.562,0.0,15.0,15.0,23.92161929806432,500.92279726715896,2.47008547008547,0.0,1.0
50,68,118,-91.54,1229.6660000000002,0.0,14.0,14.0,24.057731387639894,499.5037449128624,2.7457627118644066,0.0,0.0
50,69,119,-90.12,23.871,0.0,13.0,13.0,24.193459516997326,498.10063711465097,3.033613445378151,0.0,1.0
50,70,120,-91.1,1171.265,0.0,12.0,12.0,24.328807982293597,496.7131629718277,3.3333333333333335,0.0,0.0
50,71,121,-89.29,6.31,0.0,11.0,11.0,24.463780996262468,495.3410201722567,3.644628099173554,0.0,1.0
50,72,122,-90.05,1140.51,0.0,10.0,10.0,24.598382690509563,493.9839146864627,3.9672131147540983,0.0,0.0
50,73,123,-87.93,24.6,0.0,9.0,9.0,24.732617117726065,492.64156047503155,4.300813008130081,0.0,1.0
50,74,124,-88.37,1131.739,0.0,8.0,8.0,24.8664882538245,491.3136792086294,4.645161290322581,0.0,0.0
50,75,125,-85.99,27.5,0.0,7.0,7.0,24.999999999999996,490.0000000000001,5.0,0.0,1.0
50,76,126,-86.15,1141.15,0.0,6.0,6.0,25.133156184720164,488.7002591473366,5.365079365079365,0.0,0.0
50,77,127,-83.53,5.07,0.0,5.0,5.0,25.26596056564665,487.4141998884591,5.74015748031496,0.0,1.0
50,78,128,-83.41,1168.82,0.0,4.0,4.0,25.398416831491186,486.14157216526115,6.125,0.0,0.0
50,79,129,-80.57,35.15,0.0,3.0,3.0,25.530528603808893,484.88213239792105,6.51937984496124,0.0,1.0
50,80,130,-80.15,1221.26,0.0,2.0,2.0,25.66229943873142,483.6356432684,6.923076923076923,0.0,0.0
50,82,132,-75.94,4041.2,0.0,0.0,0.0,25.92483220379743,481.1805977219979,7.757575757575758,0.0,0.0
50,83,133,-70.36,853.7,0.0,1.0,1.0,26.055600933891245,479.97159615062833,8.18796992481203,0.0,1.0
50,84,134,-66.65,725.6,0.0,2.0,2.0,26.186042329573482,478.77465453324663,8.626865671641792,0.0,0.0
50,86,136,-56.13,688.0,0.0,4.0,4.0,26.445956073831777,476.4161204477049,9.529411764705882,0.0,0.0
50,88,138,-45.11,715.0,0.0,6.0,6.0,26.70459879545431,474.1033844120513,10.46376811594203,0.0,0.0
51,54,105,-63.85,1219.41,1.0,4.0,5.0,22.25663649191485,540.5183148036466,0.08571428571428572,1.0,0.0
51,55,106,-66.28,103.5,1.0,5.0,6.0,22.397725109111345,538.8131983795656,0.1509433962264151,1.0,1.0
51,56,107,-70.35,768.62,1.0,6.0,7.0,22.538370740628164,537.1293961551572,0.2336448598130841,1.0,0.0
51,57,108,-72.3,259.5,1.0,7.0,8.0,22.678578898107713,535.4664462053212,0.3333333333333333,1.0,1.0
51,58,109,-75.85,402.0,1.0,8.0,9.0,22.818354974292443,533.8239007747316,0.44954128440366975,1.0,0.0
51,59,110,-77.34,194.7,1.0,9.0,10.0,22.957704246655545,532.2013257179241,0.5818181818181818,1.0,1.0
51,60,111,-80.39,487.4,1.0,10.0,11.0,23.09663188088886,530.598299966366,0.7297297297297297,1.0,0.0
51,61,112,-81.31,38.4,1.0,11.0,12.0,23.235142934254814,529.0144150209802,0.8928571428571429,1.0,1.0
51,62,113,-83.96,644.78,1.0,12.0,13.0,23.373242358808824,527.4492744686949,1.0707964601769913,1.0,0.0
51,63,114,-84.15,27.33,1.0,13.0,14.0,23.510935004498354,525.9024935216739,1.263157894736842,1.0,1.0
51,64,115,-86.45,723.5830000000001,1.0,14.0,15.0,23.648225622144295,524.3736985779824,1.4695652173913043,1.0,0.0
51,65,116,-86.54,93.99,1.0,15.0,16.0,23.785118866310174,522.8625268025082,1.6896551724137931,1.0,1.0
51,66,117,-88.38,527.31,1.0,16.0,17.0,23.92161929806432,521.368625727043,1.9230769230769231,1.0,0.0
51,67,118,-88.05,31.26,1.0,15.0,16.0,24.057731387639894,519.8916528684894,2.169491525423729,1.0,1.0
51,68,119,-89.45,270.52,1.0,14.0,15.0,24.193459516997326,518.4312753642286,2.4285714285714284,1.0,0.0
51,70,121,-89.75,37.1298,1.0,12.0,13.0,24.463780996262468,515.5590209956141,2.9834710743801653,1.0,0.0
51,72,123,-89.33,160.33,1.0,10.0,11.0,24.732617117726065,512.7493792699308,3.5853658536585367,1.0,0.0
51,73,124,-87.86,10.8627,1.0,9.0,10.0,24.8664882538245,511.3672987681653,3.903225806451613,1.0,1.0
51,74,125,-88.26,332.06,1.0,8.0,9.0,24.999999999999996,510.0000000000001,4.232,1.0,0.0
51,75,126,-86.51,17.7,1.0,7.0,8.0,25.133156184720164,508.64720850028914,4.571428571428571,1.0,1.0
51,76,127,-86.73,490.94,1.0,6.0,7.0,25.26596056564665,507.30865702676357,4.921259842519685,1.0,0.0
51,78,129,-84.67,645.14,1.0,4.0,5.0,25.530528603808893,504.6732398427341,5.651162790697675,1.0,0.0
51,79,130,-82.42,4.8,1.0,3.0,4.0,25.66229943873142,503.37587360588566,6.030769230769231,1.0,1.0
51,80,131,-82.11,798.4939999999999,1.0,2.0,3.0,25.79373282864238,502.0917459010541,6.419847328244275,1.0,0.0
51,82,133,-78.4,962.3,1.0,0.0,1.0,26.055600933891245,499.56227354453154,7.225563909774436,1.0,0.0
51,83,134,-73.56,13.0,1.0,1.0,2.0,26.186042329573482,498.3164771672567,7.641791044776119,1.0,1.0
51,84,135,-69.82,281.8,1.0,2.0,3.0,26.31615964391579,497.0830154961873,8.066666666666666,1.0,0.0
51,85,136,-64.16,43.4,1.0,3.0,4.0,26.445956073831777,495.8616763843459,8.5,1.0,1.0
51,89,140,-43.64,70.9,1.0,7.0,8.0,26.9619949977585,491.09348031631566,10.314285714285715,1.0,1.0
52,53,105,-52.23,150.0,2.0,3.0,5.0,22.25663649191485,562.1390473957924,0.009523809523809525,0.0,1.0
52,54,106,-57.53,664.8,2.0,4.0,6.0,22.397725109111345,560.3657263147481,0.03773584905660377,0.0,0.0
52,55,107,-60.24,90.3,2.0,5.0,7.0,22.538370740628164,558.6145720013635,0.08411214953271028,0.0,1.0
52,56,108,-65.09,625.2,2.0,6.0,8.0,22.678578898107713,556.885104053534,0.14814814814814814,0.0,0.0
52,57,109,-67.17,98.12,2.0,7.0,9.0,22.818354974292443,555.1768568057208,0.22935779816513763,0.0,1.0
52,58,110,-71.52,657.2,2.0,8.0,10.0,22.957704246655545,553.4893787466411,0.32727272727272727,0.0,0.0
52,59,111,-73.02,117.1,2.0,9.0,11.0,23.09663188088886,551.8222319650206,0.44144144144144143,0.0,1.0
52,60,112,-76.82,689.0,2.0,10.0,12.0,23.235142934254814,550.1749916218195,0.5714285714285714,0.0,0.0
52,62,114,-81.42,708.74,2.0,12.0,14.0,23.510935004498354,546.9385932625408,0.8771929824561403,0.0,0.0
52,63,115,-82.03,20.0,2.0,13.0,15.0,23.648225622144295,545.3486465211017,1.0521739130434782,0.0,1.0
52,64,116,-84.83,678.92,2.0,14.0,16.0,23.785118866310174,543.7770278746086,1.2413793103448276,0.0,0.0
52,65,117,-85.01,274.4,2.0,15.0,17.0,23.92161929806432,542.2233707561247,1.4444444444444444,0.0,1.0
52,66,118,-87.31,605.706,2.0,16.0,18.0,24.057731387639894,540.6873189832289,1.6610169491525424,0.0,0.0
52,67,119,-87.27,257.48400000000004,2.0,15.0,17.0,24.193459516997326,539.1685263787978,1.8907563025210083,0.0,1.0
52,68,120,-89.18,560.438,2.0,14.0,16.0,24.328807982293597,537.6666564086886,2.1333333333333333,0.0,0.0
52,69,121,-88.65,212.19099999999997,2.0,13.0,15.0,24.463780996262468,536.1813818354386,2.3884297520661155,0.0,1.0
52,70,122,-90.1,564.094,2.0,12.0,14.0,24.598382690509563,534.7123843871425,2.6557377049180326,0.0,0.0
52,71,123,-89.03,158.994,2.0,11.0,13.0,24.732617117726065,533.259354440728,2.934959349593496,0.0,1.0
52,72,124,-90.35,602.7271,2.0,10.0,12.0,24.8664882538245,531.8219907188919,3.225806451612903,0.0,0.0
52,73,125,-88.98,35.4925,2.0,9.0,11.0,24.999999999999996,530.4000000000001,3.528,0.0,1.0
52,74,126,-90.01,666.3380000000001,2.0,8.0,10.0,25.133156184720164,528.9930968403007,3.8412698412698414,0.0,0.0
52,75,127,-88.33,61.161,2.0,7.0,9.0,25.26596056564665,527.601003307834,4.165354330708661,0.0,1.0
52,76,128,-89.01,743.216,2.0,6.0,8.0,25.398416831491186,526.2234487274582,4.5,0.0,0.0
52,77,129,-87.06,105.51,2.0,5.0,7.0,25.530528603808893,524.8601694364435,4.844961240310077,0.0,1.0
52,78,130,-87.81,839.4939999999999,2.0,4.0,6.0,25.66229943873142,523.5109085501211,5.2,0.0,0.0
52,79,131,-85.54,182.25799999999998,2.0,3.0,5.0,25.79373282864238,522.1754157370963,5.564885496183206,0.0,1.0
52,80,132,-85.95,974.22,2.0,2.0,4.0,25.92483220379743,520.8534470035667,5.9393939393939394,0.0,0.0
52,81,133,-83.22,308.242,2.0,1.0,3.0,26.055600933891245,519.5447644863128,6.323308270676692,0.0,1.0
52,82,134,-82.9,1279.11,2.0,0.0,2.0,26.186042329573482,518.249136253947,6.7164179104477615,0.0,0.0
52,83,135,-78.06,658.65,2.0,1.0,3.0,26.31615964391579,516.9663361160348,7.118518518518519,0.0,1.0
52,84,136,-75.0,606.64,2.0,2.0,4.0,26.445956073831777,515.6961434397198,7.529411764705882,0.0,0.0
52,85,137,-69.37,608.2,2.0,3.0,5.0,26.575434761451795,514.438342973505,7.9489051094890515,0.0,1.0
52,86,138,-65.76,460.8,2.0,4.0,6.0,26.70459879545431,513.1927246778613,8.376811594202898,0.0,0.0
52,87,139,-59.89,271.0,2.0,5.0,7.0,26.833451212355452,511.9590835623502,8.81294964028777,0.0,1.0
52,88,140,-56.13,422.9,2.0,6.0,8.0,26.9619949977585,510.7372195289683,9.257142857142858,0.0,0.0
53,58,111,-64.34,37.2,3.0,8.0,11.0,23.09663188088886,573.4623194930606,0.22522522522522523,1.0,0.0
53,59,112,-66.94,55.0,3.0,9.0,12.0,23.235142934254814,571.7504814893418,0.32142857142857145,1.0,1.0
53,60,113,-70.89,63.6,3.0,10.0,13.0,23.373242358808824,570.058902131656,0.4336283185840708,1.0,0.0
53,62,115,-76.11,56.7,3.0,12.0,15.0,23.648225622144295,566.7348679533018,0.7043478260869566,1.0,0.0
53,64,117,-80.43,58.87,3.0,14.0,17.0,23.92161929806432,563.4870323544042,1.0341880341880343,1.0,0.0
53,66,119,-83.75,90.1,3.0,16.0,19.0,24.193459516997326,560.3123901583584,1.4201680672268908,1.0,0.0
53,67,120,-84.1,25.07,3.0,15.0,18.0,24.328807982293597,558.7516233266764,1.6333333333333333,1.0,1.0
53,68,121,-86.15,95.71,3.0,14.0,17.0,24.463780996262468,557.2081026917303,1.859504132231405,1.0,0.0
53,69,122,-86.22,53.114,3.0,13.0,16.0,24.598382690509563,555.6814975003638,2.098360655737705,1.0,1.0
53,70,123,-87.79,138.33,3.0,12.0,15.0,24.732617117726065,554.1714859874232,2.3495934959349594,1.0,0.0
53,71,124,-87.33,55.48,3.0,11.0,14.0,24.8664882538245,552.6777550608093,2.6129032258064515,1.0,1.0
53,72,125,-88.55,113.544,3.0,10.0,13.0,24.999999999999996,551.2,2.888,1.0,0.0
53,73,126,-87.45,56.43,3.0,9.0,12.0,25.133156184720164,549.7379241673714,3.1746031746031744,1.0,1.0
53,74,127,-88.36,57.608000000000004,3.0,8.0,11.0,25.26596056564665,548.2912387316708,3.47244094488189,1.0,0.0
53,75,128,-87.35,27.362,3.0,7.0,10.0,25.398416831491186,546.8596624030448,3.78125,1.0,1.0
53,76,129,-88.22,27.793000000000003,3.0,6.0,9.0,25.530528603808893,545.4429211790491,4.10077519379845,1.0,0.0
53,77,130,-86.87,39.9525,3.0,5.0,8.0,25.66229943873142,544.0407481011063,4.430769230769231,1.0,1.0
53,78,131,-87.44,149.716,3.0,4.0,7.0,25.79373282864238,542.6528830209039,4.770992366412214,1.0,0.0
53,79,132,-85.91,22.0,3.0,3.0,6.0,25.92483220379743,541.2790723762556,5.121212121212121,1.0,1.0
53,80,133,-86.22,312.075,3.0,2.0,5.0,26.055600933891245,539.9190689759721,5.481203007518797,1.0,0.0
53,81,134,-84.13,44.39,3.0,1.0,4.0,26.186042329573482,538.5726317933174,5.850746268656716,1.0,1.0
53,82,135,-83.83,603.68,3.0,0.0,3.0,26.31615964391579,537.239525767644,6.229629629629629,1.0,0.0
53,83,136,-79.53,86.73,3.0,1.0,4.0,26.445956073831777,535.9195216138264,6.617647058823529,1.0,1.0
53,84,137,-76.58,243.3,3.0,2.0,5.0,26.575434761451795,534.6123956391326,7.014598540145985,1.0,0.0
53,85,138,-71.6,67.9,3.0,3.0,6.0,26.70459879545431,533.3179295671891,7.420289855072464,1.0,1.0
53,86,139,-67.97,209.5,3.0,4.0,7.0,26.833451212355452,532.0359103687168,7.83453237410072,1.0,0.0
54,56,110,-50.87,469.7,4.0,6.0,10.0,22.957704246655545,597.317723217529,0.03636363636363636,0.0,0.0
54,58,112,-59.46,466.0,4.0,8.0,12.0,23.235142934254814,593.7408846235472,0.14285714285714285,0.0,0.0
54,59,113,-61.88,125.91,4.0,9.0,13.0,23.373242358808824,591.9842445213351,0.22123893805309736,0.0,1.0
54,60,114,-66.53,450.08,4.0,10.0,14.0,23.510935004498354,590.2482103760905,0.3157894736842105,0.0,0.0
54,61,115,-68.57,208.0,4.0,11.0,15.0,23.648225622144295,588.5323628745825,0.4260869565217391,0.0,1.0
54,62,116,-72.74,393.6,4.0,12.0,16.0,23.785118866310174,586.8362947877563,0.5517241379310345,0.0,0.0
54,63,117,-74.18,204.82,4.0,13.0,17.0,23.92161929806432,585.1596105218812,0.6923076923076923,0.0,1.0
54,64,118,-77.8,337.32,4.0,14.0,18.0,24.057731387639894,583.5019256900457,0.847457627118644,0.0,0.0
54,65,119,-78.84,169.34,4.0,15.0,19.0,24.193459516997326,581.8628667029107,1.0168067226890756,0.0,1.0
