index,Z,N,A,MthFL,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
5231,80,183,263,304.95,2.0,57.0,59.0,41.049118209771585,986.4274794135229,40.338403041825096,0.0,1.0
5232,80,184,264,312.36,2.0,58.0,60.0,41.15310591240709,985.1804142667156,40.96969696969697,0.0,0.0
5233,80,185,265,322.35,2.0,59.0,61.0,41.256962399927446,983.9396315756284,41.60377358490566,0.0,1.0
5234,80,186,266,330.65,2.0,60.0,62.0,41.360688332122564,982.7050761617094,42.2406015037594,0.0,0.0
5235,81,92,173,8.64,1.0,10.0,11.0,31.047793084354215,1162.9462380729212,0.6994219653179191,1.0,0.0
5236,81,93,174,6.37,1.0,11.0,12.0,31.167322789559027,1160.7140900939228,0.8275862068965517,1.0,1.0
5237,81,94,175,2.5,1.0,12.0,13.0,31.286623728379862,1158.4989814851517,0.9657142857142857,1.0,0.0
5281,81,138,219,28.01,1.0,12.0,13.0,36.33256645315319,1075.0458019015193,14.835616438356164,1.0,0.0
5282,81,139,220,33.13,1.0,13.0,14.0,36.44308387191581,1073.414470409157,15.290909090909091,1.0,1.0
5283,81,140,221,36.95,1.0,14.0,15.0,36.553433966164725,1071.7929959309843,15.751131221719458,1.0,0.0
5284,81,141,222,42.25,1.0,15.0,16.0,36.66361774464523,1070.1812747085637,16.216216216216218,1.0,1.0
5285,81,142,223,46.05,1.0,16.0,17.0,36.77363620550805,1068.5792045367364,16.68609865470852,1.0,0.0
5286,81,143,224,50.93,1.0,17.0,18.0,36.88349033646757,1066.9866847335263,17.160714285714285,1.0,1.0
5287,81,144,225,54.88,1.0,18.0,19.0,36.993181114957046,1065.4036161107633,17.64,1.0,0.0
5288,81,145,226,60.08,1.0,19.0,20.0,37.1027095082808,1063.829900945397,18.123893805309734,1.0,1.0
5289,81,146,227,64.23,1.0,20.0,21.0,37.21207647376352,1062.2654429514876,18.612334801762113,1.0,0.0
5290,81,147,228,69.46,1.0,21.0,22.0,37.32128295889665,1060.7101472528525,19.105263157894736,1.0,1.0
5291,81,148,229,73.68,1.0,22.0,23.0,37.43032990148211,1059.16392035635,19.602620087336245,1.0,0.0
5292,81,149,230,79.01,1.0,23.0,24.0,37.539218229773184,1057.626670125784,20.104347826086958,1.0,1.0
5293,81,150,231,83.4,1.0,24.0,25.0,37.64794886261285,1056.0983057564126,20.61038961038961,1.0,0.0
5294,81,151,232,88.99,1.0,25.0,26.0,37.75652270956944,1054.5787377500433,21.120689655172413,1.0,1.0
5295,81,152,233,93.73,1.0,26.0,27.0,37.86494067106982,1053.0678778906974,21.63519313304721,1.0,0.0
5296,81,153,234,99.8,1.0,27.0,28.0,37.97320363853009,1051.5656392208334,22.153846153846153,1.0,1.0
5297,81,154,235,104.82,1.0,28.0,29.0,38.081312494483804,1050.071936018107,22.676595744680853,1.0,0.0
5298,81,155,236,111.03,1.0,29.0,30.0,38.189268112707936,1048.586683772659,23.203389830508474,1.0,1.0
5299,81,156,237,116.21,1.0,30.0,31.0,38.29707135834644,1047.1097991649158,23.734177215189874,1.0,0.0
5300,81,157,238,122.44,1.0,31.0,32.0,38.4047230880316,1045.6412000438859,24.26890756302521,1.0,1.0
5301,81,158,239,127.72,1.0,32.0,33.0,38.51222415000313,1044.180805405943,24.807531380753137,1.0,0.0
5302,81,159,240,133.96,1.0,33.0,34.0,38.61957538422518,1042.7285353740801,25.35,1.0,1.0
5303,81,160,241,139.19,1.0,34.0,35.0,38.726777622501196,1041.2843111776258,25.896265560165975,1.0,0.0
5304,81,161,242,145.69,1.0,35.0,36.0,38.833831688586685,1039.8480551324042,26.446280991735538,1.0,1.0
5305,81,162,243,151.12,1.0,36.0,37.0,38.94073839830002,1038.4196906213342,27.0,1.0,0.0
5306,81,163,244,157.9,1.0,37.0,38.0,39.04749855963123,1036.9991420754527,27.557377049180328,1.0,1.0
5307,81,164,245,163.95,1.0,38.0,39.0,39.15411297284888,1035.5863349553501,28.118367346938776,1.0,0.0
5308,81,165,246,170.78,1.0,39.0,40.0,39.260582430605055,1034.1811957330115,28.682926829268293,1.0,1.0
5309,81,166,247,176.31,1.0,40.0,41.0,39.36690771803848,1032.7836518740464,29.251012145748987,1.0,0.0
5310,81,167,248,183.15,1.0,41.0,42.0,39.47308961287589,1031.3936318203057,29.822580645161292,1.0,1.0
5311,81,168,249,188.86,1.0,42.0,43.0,39.57912888553151,1030.0110649728688,30.397590361445783,1.0,0.0
5312,81,169,250,195.77,1.0,43.0,44.0,39.68502629920498,1028.6358816753934,30.976,1.0,1.0
5313,81,170,251,201.67,1.0,44.0,45.0,39.7907826099774,1027.2680131978232,31.55776892430279,1.0,0.0
5314,81,171,252,208.76,1.0,45.0,46.0,39.896398566905845,1025.9073917204364,32.142857142857146,1.0,1.0
5315,81,172,253,214.95,1.0,46.0,47.0,40.001874912116236,1024.5539503182342,32.73122529644269,1.0,0.0
5316,81,173,254,222.18,1.0,47.0,48.0,40.10721238089454,1023.2076229456562,33.32283464566929,1.0,1.0
5317,81,174,255,228.58,1.0,48.0,49.0,40.212411701776524,1021.8683444216155,33.917647058823526,1.0,0.0
5318,81,175,256,235.92,1.0,49.0,50.0,40.317473596635935,1020.5360504148473,34.515625,1.0,1.0
5319,81,176,257,242.4,1.0,50.0,51.0,40.42239878077115,1019.2106774295607,35.11673151750973,1.0,0.0
5320,81,177,258,249.95,1.0,51.0,52.0,40.527187962990446,1017.8921627913882,35.72093023255814,1.0,1.0
5321,81,178,259,256.77,1.0,52.0,53.0,40.63184184569578,1016.5804446336244,36.32818532818533,1.0,0.0
5322,81,179,260,264.61,1.0,53.0,54.0,40.73636112496519,1015.2754618837482,36.93846153846154,1.0,1.0
5323,81,180,261,271.75,1.0,54.0,55.0,40.84074649063382,1013.9771542502192,37.55172413793103,1.0,0.0
5324,81,181,262,279.5,1.0,55.0,56.0,40.94499862637359,1012.6854622095457,38.16793893129771,1.0,1.0
5325,81,182,263,286.48,1.0,56.0,57.0,41.049118209771585,1011.400326993612,38.78707224334601,1.0,0.0
5326,81,183,264,294.52,1.0,57.0,58.0,41.15310591240709,1010.1216905772653,39.40909090909091,1.0,1.0
5327,81,184,265,301.95,1.0,58.0,59.0,41.256962399927446,1008.8494956661507,40.033962264150944,1.0,0.0
5328,81,185,266,311.64,1.0,59.0,60.0,41.360688332122564,1007.5836856847906,40.661654135338345,1.0,1.0
5329,81,186,267,319.93,1.0,60.0,61.0,41.46428436299833,1006.3242047649036,41.29213483146067,1.0,0.0
5330,81,187,268,329.96,1.0,61.0,62.0,41.56775114084875,1005.0709977339551,41.92537313432836,1.0,1.0
5331,81,188,269,338.6,1.0,62.0,63.0,41.67108930832694,1003.8240101039355,42.561338289962826,1.0,0.0
5332,82,93,175,14.32,0.0,11.0,11.0,31.286623728379862,1187.4614560222806,0.6914285714285714,0.0,1.0
5333,82,94,176,9.98,0.0,12.0,12.0,31.405697642158753,1185.2082030637414,0.8181818181818182,0.0,0.0
5334,82,95,177,8.0,0.0,13.0,13.0,31.524546249173255,1182.971955858807,0.9548022598870056,0.0,1.0
5378,82,139,221,30.05,0.0,13.0,13.0,36.553433966164725,1098.5878208292588,14.701357466063348,0.0,1.0
5379,82,140,222,33.48,0.0,14.0,14.0,36.66361774464523,1096.9358065762779,15.153153153153154,0.0,0.0
5380,82,141,223,38.78,0.0,15.0,15.0,36.77363620550805,1095.2936846501548,15.609865470852018,0.0,1.0
5381,82,142,224,42.2,0.0,16.0,16.0,36.88349033646757,1093.6613518518645,16.071428571428573,0.0,0.0
5382,82,143,225,47.23,0.0,17.0,17.0,36.993181114957046,1092.0387065135324,16.537777777777777,0.0,1.0
5383,82,144,226,50.63,0.0,18.0,18.0,37.1027095082808,1090.4256484690318,17.008849557522122,0.0,0.0
5384,82,145,227,55.83,0.0,19.0,19.0,37.21207647376352,1088.8220790252747,17.484581497797357,0.0,1.0
5385,82,146,228,59.54,0.0,20.0,20.0,37.32128295889665,1087.2279009341737,17.964912280701753,0.0,0.0
5386,82,147,229,64.79,0.0,21.0,21.0,37.43032990148211,1085.6430183652587,18.449781659388645,0.0,1.0
5387,82,148,230,68.67,0.0,22.0,22.0,37.539218229773184,1084.0673368789285,18.93913043478261,0.0,0.0
5388,82,149,231,74.0,0.0,23.0,23.0,37.64794886261285,1082.500763400323,19.432900432900432,0.0,1.0
5389,82,150,232,78.06,0.0,24.0,24.0,37.75652270956944,1080.9432061937941,19.93103448275862,0.0,0.0
5390,82,151,233,83.61,0.0,25.0,25.0,37.86494067106982,1079.394574837965,20.433476394849784,0.0,1.0
5391,82,152,234,88.02,0.0,26.0,26.0,37.97320363853009,1077.8547802013543,20.94017094017094,0.0,0.0
5392,82,153,235,94.04,0.0,27.0,27.0,38.081312494483804,1076.3237344185595,21.451063829787234,0.0,1.0
5393,82,154,236,98.78,0.0,28.0,28.0,38.189268112707936,1074.8013508669753,21.966101694915253,0.0,0.0
5394,82,155,237,105.07,0.0,29.0,29.0,38.29707135834644,1073.2875441440387,22.485232067510548,0.0,1.0
5395,82,156,238,109.92,0.0,30.0,30.0,38.4047230880316,1071.782230044983,23.008403361344538,0.0,0.0
5396,82,157,239,116.19,0.0,31.0,31.0,38.51222415000313,1070.2853255410914,23.535564853556487,0.0,1.0
5397,82,158,240,121.09,0.0,32.0,32.0,38.61957538422518,1068.7967487584322,24.066666666666666,0.0,0.0
5398,82,159,241,127.35,0.0,33.0,33.0,38.726777622501196,1067.3164189570664,24.601659751037346,0.0,1.0
5399,82,160,242,132.29,0.0,34.0,34.0,38.833831688586685,1065.844256510714,25.140495867768596,0.0,0.0
5400,82,161,243,138.72,0.0,35.0,35.0,38.94073839830002,1064.3801828868675,25.68312757201646,0.0,1.0
5401,82,162,244,143.81,0.0,36.0,36.0,39.04749855963123,1062.9241206273389,26.229508196721312,0.0,0.0
5402,82,163,245,150.58,0.0,37.0,37.0,39.15411297284888,1061.475993329234,26.779591836734692,0.0,1.0
5403,82,164,246,156.0,0.0,38.0,38.0,39.260582430605055,1060.0357256263367,27.333333333333332,0.0,0.0
5404,82,165,247,162.7,0.0,39.0,39.0,39.36690771803848,1058.6032431708975,27.89068825910931,0.0,1.0
5405,82,166,248,168.02,0.0,40.0,40.0,39.47308961287589,1057.1784726158135,28.451612903225808,0.0,0.0
5406,82,167,249,175.01,0.0,41.0,41.0,39.57912888553151,1055.7613415971905,29.016064257028113,0.0,1.0
5407,82,168,250,180.46,0.0,42.0,42.0,39.68502629920498,1054.3517787172782,29.584,0.0,0.0
5408,82,169,251,187.27,0.0,43.0,43.0,39.7907826099774,1052.9497135277688,30.155378486055778,0.0,1.0
5409,82,170,252,192.84,0.0,44.0,44.0,39.896398566905845,1051.5550765134474,30.73015873015873,0.0,0.0
5410,82,171,253,199.91,0.0,45.0,45.0,40.001874912116236,1050.16779907619,31.308300395256918,0.0,1.0
5411,82,172,254,205.78,0.0,46.0,46.0,40.10721238089454,1048.7878135192975,31.88976377952756,0.0,0.0
5412,82,173,255,213.08,0.0,47.0,47.0,40.212411701776524,1047.4150530321558,32.47450980392157,0.0,1.0
5413,82,174,256,219.19,0.0,48.0,48.0,40.317473596635935,1046.0494516752185,33.0625,0.0,0.0
5414,82,175,257,226.5,0.0,49.0,49.0,40.42239878077115,1044.6909443652999,33.65369649805447,0.0,1.0
5415,82,176,258,232.71,0.0,50.0,50.0,40.527187962990446,1043.339466861173,34.248062015503876,0.0,0.0
5416,82,177,259,240.3,0.0,51.0,51.0,40.63184184569578,1041.9949557494651,34.84555984555985,0.0,1.0
5417,82,178,260,246.78,0.0,52.0,52.0,40.73636112496519,1040.657348430842,35.44615384615385,0.0,0.0
5418,82,179,261,254.42,0.0,53.0,53.0,40.84074649063382,1039.3265831064748,36.04980842911878,0.0,1.0
5419,82,180,262,260.88,0.0,54.0,54.0,40.94499862637359,1038.0025987647844,36.656488549618324,0.0,0.0
5420,82,181,263,268.65,0.0,55.0,55.0,41.049118209771585,1036.6853351684524,37.26615969581749,0.0,1.0
5421,82,182,264,275.33,0.0,56.0,56.0,41.15310591240709,1035.374732841697,37.878787878787875,0.0,0.0
5422,82,183,265,283.4,0.0,57.0,57.0,41.256962399927446,1034.0707330578043,38.49433962264151,0.0,1.0
5423,82,184,266,290.53,0.0,58.0,58.0,41.360688332122564,1032.7732778269103,39.11278195488722,0.0,0.0
5424,82,185,267,300.24,0.0,59.0,59.0,41.46428436299833,1031.482309884026,39.734082397003746,0.0,1.0
5425,82,186,268,308.19,0.0,60.0,60.0,41.56775114084875,1030.197772677304,40.35820895522388,0.0,0.0
5426,82,187,269,318.18,0.0,61.0,61.0,41.67108930832694,1028.919610356534,40.985130111524164,0.0,1.0
5427,82,188,270,326.47,0.0,62.0,62.0,41.774299502515,1027.6477677618693,41.614814814814814,0.0,0.0
5428,82,189,271,335.99,0.0,63.0,63.0,41.877382354992754,1026.3821904127747,42.247232472324725,0.0,1.0
5429,82,190,272,344.15,0.0,64.0,64.0,41.98033849190535,1025.1228244971892,42.88235294117647,0.0,0.0
5430,82,191,273,353.63,0.0,65.0,65.0,42.08316853402988,1023.8696168609032,43.52014652014652,0.0,1.0
5431,83,95,178,18.48,1.0,13.0,14.0,31.6431712450704,1209.9068735615124,0.8089887640449438,1.0,1.0
5432,83,96,179,14.46,1.0,14.0,15.0,31.7615743032901,1207.649579375377,0.9441340782122905,1.0,0.0
5433,83,97,180,12.28,1.0,15.0,16.0,31.879757075478327,1205.409036976142,1.0888888888888888,1.0,1.0
5434,83,98,181,8.55,1.0,16.0,17.0,31.997721191890314,1203.1850300110802,1.2430939226519337,1.0,0.0
5435,83,99,182,6.38,1.0,17.0,18.0,32.11546826178415,1200.9773460972692,1.4065934065934067,1.0,1.0
5436,83,100,183,2.84,1.0,18.0,19.0,32.232999873805014,1198.7857767274152,1.5792349726775956,1.0,0.0
5478,83,142,225,40.85,1.0,16.0,17.0,36.993181114957046,1119.002625192879,15.471111111111112,1.0,0.0
5479,83,143,226,45.54,1.0,17.0,18.0,37.1027095082808,1117.3497385546868,15.929203539823009,1.0,1.0
5480,83,144,227,48.88,1.0,18.0,19.0,37.21207647376352,1115.7065748036766,16.3920704845815,1.0,0.0
5481,83,145,228,53.66,1.0,19.0,20.0,37.32128295889665,1114.073034290573,16.859649122807017,1.0,1.0
5482,83,146,229,57.4,1.0,20.0,21.0,37.43032990148211,1112.449018818722,17.33187772925764,1.0,0.0
5483,83,147,230,62.34,1.0,21.0,22.0,37.539218229773184,1110.83443161668,17.808695652173913,1.0,1.0
5484,83,148,231,66.16,1.0,22.0,23.0,37.64794886261285,1109.229177311442,18.29004329004329,1.0,0.0
5485,83,149,232,71.13,1.0,23.0,24.0,37.75652270956944,1107.633161902283,18.775862068965516,1.0,1.0
5486,83,150,233,75.23,1.0,24.0,25.0,37.86494067106982,1106.0462927351987,19.266094420600858,1.0,0.0
5487,83,151,234,80.44,1.0,25.0,26.0,37.97320363853009,1104.468478477931,19.76068376068376,1.0,1.0
5488,83,152,235,84.83,1.0,26.0,27.0,38.081312494483804,1102.899629095561,20.259574468085106,1.0,0.0
5489,83,153,236,90.51,1.0,27.0,28.0,38.189268112707936,1101.3396558266538,20.76271186440678,1.0,1.0
5490,83,154,237,95.22,1.0,28.0,29.0,38.29707135834644,1099.7884711599409,21.270042194092827,1.0,0.0
5491,83,155,238,101.17,1.0,29.0,30.0,38.4047230880316,1098.2459888115259,21.781512605042018,1.0,1.0
5492,83,156,239,106.06,1.0,30.0,31.0,38.51222415000313,1096.7121237026,22.297071129707113,1.0,0.0
5493,83,157,240,111.96,1.0,31.0,32.0,38.61957538422518,1095.1867919376527,22.816666666666666,1.0,1.0
5494,83,158,241,116.79,1.0,32.0,33.0,38.726777622501196,1093.6699107831669,23.3402489626556,1.0,0.0
5495,83,159,242,122.81,1.0,33.0,34.0,38.833831688586685,1092.1613986467812,23.867768595041323,1.0,1.0
5496,83,160,243,127.68,1.0,34.0,35.0,38.94073839830002,1090.6611750569136,24.39917695473251,1.0,0.0
5497,83,161,244,133.77,1.0,35.0,36.0,39.04749855963123,1089.1691606428287,24.934426229508198,1.0,1.0
5498,83,162,245,138.91,1.0,36.0,37.0,39.15411297284888,1087.685277115141,25.473469387755102,1.0,0.0
5499,83,163,246,145.31,1.0,37.0,38.0,39.260582430605055,1086.2094472467402,26.016260162601625,1.0,1.0
5500,83,164,247,150.88,1.0,38.0,39.0,39.36690771803848,1084.7415948541295,26.562753036437247,1.0,0.0
5501,83,165,248,157.33,1.0,39.0,40.0,39.47308961287589,1083.2816447791668,27.112903225806452,1.0,1.0
5502,83,166,249,162.49,1.0,40.0,41.0,39.57912888553151,1081.8295228711952,27.666666666666668,1.0,0.0
5503,83,167,250,169.1,1.0,41.0,42.0,39.68502629920498,1080.3851559695568,28.224,1.0,1.0
5504,83,168,251,174.44,1.0,42.0,43.0,39.7907826099774,1078.9484718864792,28.784860557768923,1.0,0.0
5505,83,169,252,180.97,1.0,43.0,44.0,39.896398566905845,1077.5193993903226,29.349206349206348,1.0,1.0
5506,83,170,253,186.57,1.0,44.0,45.0,40.001874912116236,1076.0978681891825,29.91699604743083,1.0,0.0
5507,83,171,254,193.28,1.0,45.0,46.0,40.10721238089454,1074.6838089148357,30.488188976377952,1.0,1.0
5508,83,172,255,199.1,1.0,46.0,47.0,40.212411701776524,1073.2771531070239,31.062745098039215,1.0,0.0
5509,83,173,256,205.99,1.0,47.0,48.0,40.317473596635935,1071.8778331980634,31.640625,1.0,1.0
5510,83,174,257,212.07,1.0,48.0,49.0,40.42239878077115,1070.4857824977762,32.221789883268485,1.0,0.0
5511,83,175,258,219.11,1.0,49.0,50.0,40.527187962990446,1069.1009351787327,32.8062015503876,1.0,1.0
5512,83,176,259,225.29,1.0,50.0,51.0,40.63184184569578,1067.7232262617977,33.3938223938224,1.0,0.0
5513,83,177,260,232.6,1.0,51.0,52.0,40.73636112496519,1066.3525916019737,33.98461538461538,1.0,1.0
5514,83,178,261,239.03,1.0,52.0,53.0,40.84074649063382,1064.9889678745358,34.57854406130268,1.0,0.0
5515,83,179,262,246.55,1.0,53.0,54.0,40.94499862637359,1063.6322925614456,35.17557251908397,1.0,1.0
5516,83,180,263,253.11,1.0,54.0,55.0,41.049118209771585,1062.2825039380436,35.77566539923954,1.0,0.0
5517,83,181,264,260.61,1.0,55.0,56.0,41.15310591240709,1060.9395410600105,36.378787878787875,1.0,1.0
5518,83,182,265,267.33,1.0,56.0,57.0,41.256962399927446,1059.6033437505896,36.98490566037736,1.0,0.0
5519,83,183,266,275.07,1.0,57.0,58.0,41.360688332122564,1058.2738525880686,37.59398496240601,1.0,1.0
5520,83,184,267,282.26,1.0,58.0,59.0,41.46428436299833,1056.9510088935083,38.2059925093633,1.0,0.0
5521,83,185,268,291.57,1.0,59.0,60.0,41.56775114084875,1055.634754718719,38.82089552238806,1.0,1.0
5522,83,186,269,299.57,1.0,60.0,61.0,41.67108930832694,1054.325032834473,39.438661710037174,1.0,0.0
5523,83,187,270,309.21,1.0,61.0,62.0,41.774299502515,1053.0217867189526,40.05925925925926,1.0,1.0
5524,83,188,271,317.51,1.0,62.0,63.0,41.877382354992754,1051.7249605464235,40.68265682656826,1.0,0.0
5525,83,189,272,326.68,1.0,63.0,64.0,41.98033849190535,1050.434499176132,41.30882352941177,1.0,1.0
5526,83,190,273,334.75,1.0,64.0,65.0,42.08316853402988,1049.1503481414193,41.937728937728934,1.0,0.0
5527,83,191,274,343.79,1.0,65.0,66.0,42.18587309684084,1047.8724536390469,42.56934306569343,1.0,1.0
5528,83,192,275,352.0,1.0,66.0,67.0,42.288452790574595,1046.60076251873,43.20363636363636,1.0,0.0
5529,83,193,276,361.28,1.0,67.0,68.0,42.39090822029288,1045.3352222728747,43.84057971014493,1.0,1.0
5530,84,97,181,20.67,2.0,15.0,17.0,31.997721191890314,1232.531006352814,0.9337016574585635,0.0,1.0
5531,84,98,182,16.09,2.0,16.0,18.0,32.11546826178415,1230.2694764898856,1.0769230769230769,0.0,0.0
5532,84,99,183,13.69,2.0,17.0,19.0,32.232999873805014,1228.0244542085716,1.2295081967213115,0.0,1.0
5533,84,100,184,9.66,2.0,18.0,20.0,32.35031759636025,1225.7957297925204,1.391304347826087,0.0,0.0
5534,84,101,185,7.79,2.0,19.0,21.0,32.46742297798574,1223.583097310901,1.5621621621621622,0.0,1.0
5577,84,144,228,45.66,2.0,18.0,20.0,37.32128295889665,1141.2455473220505,15.789473684210526,0.0,0.0
5578,84,145,229,50.37,2.0,19.0,21.0,37.43032990148211,1139.5819217167395,16.24890829694323,0.0,1.0
5579,84,146,230,53.76,2.0,20.0,22.0,37.539218229773184,1137.9279543390378,16.713043478260868,0.0,0.0
5580,84,147,231,58.46,2.0,21.0,23.0,37.64794886261285,1136.28354748977,17.181818181818183,0.0,1.0
5581,84,148,232,61.96,2.0,22.0,24.0,37.75652270956944,1134.6486048755094,17.655172413793103,0.0,0.0
5582,84,149,233,66.93,2.0,23.0,25.0,37.86494067106982,1133.0230315823985,18.13304721030043,0.0,1.0
5583,84,150,234,70.72,2.0,24.0,26.0,37.97320363853009,1131.4067340505635,18.615384615384617,0.0,0.0
5584,84,151,235,75.87,2.0,25.0,27.0,38.081312494483804,1129.7996200491114,19.102127659574467,0.0,1.0
5585,84,152,236,79.96,2.0,26.0,28.0,38.189268112707936,1128.2015986516942,19.593220338983052,0.0,0.0
5586,84,153,237,85.64,2.0,27.0,29.0,38.29707135834644,1126.6125802126223,20.088607594936708,0.0,1.0
5587,84,154,238,89.97,2.0,28.0,30.0,38.4047230880316,1125.0324763435142,20.58823529411765,0.0,0.0
5588,84,155,239,96.0,2.0,29.0,31.0,38.51222415000313,1123.4611998904682,21.09205020920502,0.0,1.0
5589,84,156,240,100.52,2.0,30.0,32.0,38.61957538422518,1121.898664911742,21.6,0.0,0.0
5590,84,157,241,106.47,2.0,31.0,33.0,38.726777622501196,1120.344786655927,22.112033195020746,0.0,1.0
5591,84,158,242,111.06,2.0,32.0,34.0,38.833831688586685,1118.799481540605,22.628099173553718,0.0,0.0
5592,84,159,243,116.99,2.0,33.0,35.0,38.94073839830002,1117.2626671314724,23.14814814814815,0.0,1.0
5593,84,160,244,121.5,2.0,34.0,36.0,39.04749855963123,1115.7342621219223,23.672131147540984,0.0,0.0
5594,84,161,245,127.64,2.0,35.0,37.0,39.15411297284888,1114.2141863130712,24.2,0.0,1.0
5595,84,162,246,132.4,2.0,36.0,38.0,39.260582430605055,1112.7023605942215,24.73170731707317,0.0,0.0
5596,84,163,247,138.85,2.0,37.0,39.0,39.36690771803848,1111.1987069237425,25.267206477732792,0.0,1.0
5597,84,164,248,144.11,2.0,38.0,40.0,39.47308961287589,1109.703148310366,25.806451612903224,0.0,0.0
5598,84,165,249,150.54,2.0,39.0,41.0,39.57912888553151,1108.2156087948829,26.349397590361445,0.0,1.0
5599,84,166,250,155.5,2.0,40.0,42.0,39.68502629920498,1106.7360134322287,26.896,0.0,0.0
5600,84,167,251,161.94,2.0,41.0,43.0,39.7907826099774,1105.2642882739542,27.44621513944223,0.0,1.0
5601,84,168,252,167.08,2.0,42.0,44.0,39.896398566905845,1103.8003603510622,28.0,0.0,0.0
5602,84,169,253,173.6,2.0,43.0,45.0,40.001874912116236,1102.3441576572113,28.557312252964426,0.0,1.0
5603,84,170,254,178.85,2.0,44.0,46.0,40.10721238089454,1100.895609132271,29.118110236220474,0.0,0.0
5604,84,171,255,185.58,2.0,45.0,47.0,40.212411701776524,1099.4546446462195,29.68235294117647,0.0,1.0
5605,84,172,256,191.12,2.0,46.0,48.0,40.317473596635935,1098.021194983382,30.25,0.0,0.0
5606,84,173,257,198.01,2.0,47.0,49.0,40.42239878077115,1096.5951918269905,30.82101167315175,0.0,1.0
5607,84,174,258,203.75,2.0,48.0,50.0,40.527187962990446,1095.1765677440676,31.3953488372093,0.0,0.0
5608,84,175,259,210.83,2.0,49.0,51.0,40.63184184569578,1093.7652561706218,31.972972972972972,0.0,1.0
5609,84,176,260,216.71,2.0,50.0,52.0,40.73636112496519,1092.3611913971438,32.55384615384615,0.0,0.0
5610,84,177,261,223.98,2.0,51.0,53.0,40.84074649063382,1090.9643085544026,33.13793103448276,0.0,1.0
5611,84,178,262,230.11,2.0,52.0,54.0,40.94499862637359,1089.5745435995298,33.725190839694655,0.0,0.0
