AAA,ZZZi,AEl,s,Mass,dMass,FirstExc,NNNi,DeltaZ,DeltaN,DeltaSum,A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,ZEO,NEO
82,39,82Y,n,-67557.0,5.0,142.34,43,11.0,7.0,18.0,18.874519380186243,341.12241123702466,0.1951219512195122,1.0,1.0
79,39,79Y,,-57800.0,80.0,184.0,40,11.0,10.0,21.0,18.41131157020244,345.3868828739244,0.012658227848101266,1.0,0.0
84,40,84Zr,,-71422.0,5.0,539.92,44,10.0,6.0,16.0,19.180187896644355,356.20348950910954,0.19047619047619047,0.0,0.0
91,40,91Zr,m,-84728.3,0.4,1204.81,51,10.0,1.0,11.0,20.231477245126285,346.82532420216495,1.3296703296703296,0.0,1.0
88,40,88Zr,,-83629.0,5.0,1057.03,48,10.0,2.0,12.0,19.7843497729948,350.7225641576352,0.7272727272727273,0.0,0.0
85,40,85Zr,,-73175.0,6.0,50.12,45,10.0,5.0,15.0,19.3321111659706,354.8010990460487,0.29411764705882354,0.0,1.0
97,40,97Zr,m,-81672.34,0.2,1103.13,57,10.0,7.0,17.0,21.111276288848163,339.5215568103417,2.979381443298969,0.0,1.0
98,40,98Zr,,-81282.0,8.0,854.06,58,10.0,8.0,18.0,21.256122803129635,338.3627711518596,3.306122448979592,0.0,0.0
94,40,94Zr,,-87269.33,0.16,918.75,54,10.0,4.0,14.0,20.673717099616514,343.0957305893805,2.0851063829787235,0.0,0.0
104,40,104Zr,,-65718.0,9.0,139.3,64,10.0,14.0,24.0,22.115099254715485,331.72648882073236,5.538461538461538,0.0,0.0
108,40,108Zr,m,-48880.0,400.0,174.3,68,10.0,14.0,24.0,22.678578898107713,327.579472972667,7.2592592592592595,0.0,0.0
82,40,82Zr,,-63614.1,1.6,407.0,42,10.0,8.0,18.0,18.874519380186243,359.07622235476276,0.04878048780487805,0.0,0.0
80,40,80Zr,,-54760.0,300.0,288.9,40,10.0,10.0,20.0,18.566355334451114,362.0439290217968,0.0,0.0,0.0
101,40,101Zr,,-73161.0,8.0,98.16,61,10.0,11.0,21.0,21.68773755577532,334.97891670306444,4.366336633663367,0.0,1.0
103,40,103Zr,,-67809.0,9.0,109.1,63,10.0,13.0,23.0,21.973107636570674,332.7965816800996,5.135922330097087,0.0,1.0
96,40,96Zr,,-85438.86,0.11,1581.64,56,10.0,6.0,16.0,20.965931153671168,340.6963812471566,2.6666666666666665,0.0,0.0
86,40,86Zr,,-77969.0,4.0,751.75,46,10.0,4.0,14.0,19.483439808463515,353.4205360605011,0.4186046511627907,0.0,0.0
87,40,87Zr,m,-79011.0,4.0,200.91,47,10.0,3.0,13.0,19.63418302571681,352.06121287492215,0.5632183908045977,0.0,1.0
95,40,95Zr,,-85659.9,0.9,953.97,55,10.0,5.0,15.0,20.820080460021323,341.88763702771865,2.3684210526315788,0.0,1.0
93,40,93Zr,,-87122.0,0.5,266.82,53,10.0,3.0,13.0,20.526833787405323,344.3210828855087,1.8172043010752688,0.0,1.0
100,40,100Zr,,-76373.0,8.0,212.61,60,10.0,10.0,20.0,21.544346900318832,336.0918116449739,4.0,0.0,0.0
99,40,99Zr,,-77617.0,10.0,121.74,59,10.0,9.0,19.0,21.400477469184917,337.21964496897454,3.6464646464646466,0.0,1.0
83,40,83Zr,m,-65859.0,6.0,52.72,43,10.0,7.0,17.0,19.027660542766455,357.6283186351286,0.10843373493975904,0.0,1.0
105,40,105Zr,,-61458.0,12.0,124.0,65,10.0,15.0,25.0,22.25663649191485,330.6700278798779,5.9523809523809526,0.0,1.0
92,40,92Zr,,-88459.02,0.09,934.51,52,10.0,2.0,12.0,20.379423055219398,345.56413006676377,1.565217391304348,0.0,0.0
90,40,90Zr,,-88772.55,0.12,1760.74,50,10.0,0.0,10.0,20.08298850246508,348.1051340427282,1.1111111111111112,0.0,0.0
89,40,89Zr,m,-84290.2,2.8,587.82,49,10.0,1.0,11.0,19.93394876854618,349.40404583069716,0.9101123595505618,0.0,1.0
102,40,102Zr,,-71581.0,9.0,151.78,62,10.0,12.0,22.0,21.830655745813875,333.8806172889182,4.745098039215686,0.0,0.0
106,40,106Zr,,-58750.0,200.0,152.1,66,10.0,16.0,26.0,22.397725109111345,329.6268978322048,6.377358490566038,0.0,0.0
100,41,100Nb,m,-79478.5,2.0,67.4,59,9.0,9.0,18.0,21.544346900318832,353.327289165229,3.24,1.0,1.0
82,41,82Nb,m,-50630.0,300.0,418.0,41,9.0,9.0,18.0,18.874519380186243,377.49038760372497,0.0,1.0,1.0
101,41,101Nb,,-78891.0,4.0,119.41,60,9.0,10.0,19.0,21.68773755577532,352.157322687837,3.5742574257425743,1.0,0.0
103,41,103Nb,,-75029.0,4.0,126.42,62,9.0,12.0,21.0,21.973107636570674,349.86307304830984,4.281553398058253,1.0,0.0
96,41,96Nb,,-85602.83,0.15,44.19,55,9.0,5.0,14.0,20.965931153671168,358.16799054188255,2.0416666666666665,1.0,1.0
98,41,98Nb,,-83525.0,5.0,84.0,57,9.0,7.0,16.0,21.256122803129635,355.71470813400623,2.6122448979591835,1.0,1.0
109,41,109Nb,,-56690.0,430.0,116.7,68,9.0,14.0,23.0,22.818354974292443,343.32203814531755,6.6880733944954125,1.0,0.0
84,41,84Nb,,-61193.8,0.4,48.0,43,9.0,7.0,16.0,19.180187896644355,374.4703351249613,0.047619047619047616,1.0,1.0
83,41,83Nb,,-57610.0,160.0,129.52,42,9.0,8.0,17.0,19.027660542766455,375.968232411289,0.012048192771084338,1.0,0.0
97,41,97Nb,m,-84860.0,4.0,743.35,56,9.0,6.0,15.0,21.111276288848163,356.93291869805154,2.3195876288659796,1.0,0.0
99,41,99Nb,,-82335.0,12.0,365.27,58,9.0,8.0,17.0,21.400477469184917,354.5129600955886,2.919191919191919,1.0,0.0
108,41,108Nb,,-59545.0,8.0,64.3,67,9.0,15.0,24.0,22.678578898107713,344.3784203045987,6.2592592592592595,1.0,1.0
93,41,93Nb,m,-87182.0,1.5,30.77,52,9.0,2.0,11.0,20.526833787405323,361.97857431553484,1.3010752688172043,1.0,0.0
90,41,90Nb,n,-82537.0,3.0,122.37,49,9.0,1.0,10.0,20.08298850246508,365.9566793782527,0.7111111111111111,1.0,1.0
92,41,92Nb,n,-86227.5,1.8,135.5,51,9.0,1.0,10.0,20.379423055219398,363.28536750608504,1.0869565217391304,1.0,1.0
91,41,91Nb,,-86638.0,2.9,104.6,50,9.0,0.0,9.0,20.231477245126285,364.6112382638144,0.8901098901098901,1.0,0.0
94,41,94Nb,m,-86328.2,1.5,40.891999999999996,53,9.0,3.0,12.0,20.673717099616514,360.69038344011796,1.5319148936170213,1.0,1.0
106,41,106Nb,,-66202.7,1.4,107.9,65,9.0,15.0,24.0,22.397725109111345,346.5308413107794,5.433962264150943,1.0,1.0
105,41,105Nb,,-69916.0,4.0,128.1,64,9.0,14.0,23.0,22.25663649191485,347.62746520705116,5.038095238095238,1.0,0.0
104,41,104Nb,,-71811.0,1.8,8.7,63,9.0,13.0,22.0,22.115099254715485,348.73810363205195,4.653846153846154,1.0,1.0
95,41,95Nb,m,-86550.6,0.5,235.69,54,9.0,4.0,13.0,20.820080460021323,359.42033636247345,1.7789473684210526,1.0,0.0
89,41,89Nb,,-80626.0,24.0,35.0,48,9.0,2.0,11.0,19.93394876854618,367.32220202714313,0.550561797752809,1.0,0.0
87,41,87Nb,,-73874.0,7.0,3.9,46,9.0,4.0,13.0,19.63418302571681,370.1156340479951,0.28735632183908044,1.0,0.0
99,42,99Mo,m,-85872.33,0.23,97.785,57,8.0,7.0,15.0,21.400477469184917,372.2386081003681,2.272727272727273,0.0,1.0
89,42,89Mo,m,-74628.0,4.0,118.8,47,8.0,3.0,11.0,19.93394876854618,385.6883121285003,0.2808988764044944,0.0,1.0
102,42,102Mo,,-83561.0,8.0,296.61,60,8.0,10.0,18.0,21.830655745813875,368.552835238152,3.176470588235294,0.0,0.0
93,42,93Mo,n,-77112.0,17.0,943.28,51,8.0,1.0,9.0,20.526833787405323,380.07750303131155,0.8709677419354839,0.0,1.0
92,42,92Mo,m,-84048.07,0.21,1509.51,50,8.0,0.0,8.0,20.379423055219398,381.44963588138927,0.6956521739130435,0.0,0.0
104,42,104Mo,,-80344.0,9.0,192.19,62,8.0,12.0,20.0,22.115099254715485,366.1750088136546,3.8461538461538463,0.0,0.0
84,42,84Mo,,-54170.0,300.0,443.9,42,8.0,8.0,16.0,19.180187896644355,393.19385188120935,0.0,0.0,0.0
108,42,108Mo,,-70749.0,9.0,192.79,66,8.0,16.0,24.0,22.678578898107713,361.5973413198286,5.333333333333333,0.0,0.0
98,42,98Mo,,-88115.98,0.17,734.75,56,8.0,6.0,14.0,21.256122803129635,373.50044354070656,2.0,0.0,0.0
106,42,106Mo,,-76128.0,9.0,171.549,64,8.0,14.0,22.0,22.397725109111345,363.8573833763184,4.566037735849057,0.0,0.0
100,42,100Mo,,-86193.0,0.3,535.59,58,8.0,8.0,16.0,21.544346900318832,370.9936536234904,2.56,0.0,0.0
96,42,96Mo,,-88794.89,0.12,778.237,54,8.0,4.0,12.0,20.965931153671168,376.07639006897665,1.5,0.0,0.0
90,42,90Mo,,-80173.0,3.0,948.02,48,8.0,2.0,10.0,20.08298850246508,384.25451334716536,0.4,0.0,0.0
91,42,91Mo,m,-81556.0,6.0,653.01,49,8.0,1.0,9.0,20.231477245126285,382.84180017700515,0.5384615384615384,0.0,1.0
109,42,109Mo,m,-66589.0,11.0,69.7,67,8.0,15.0,23.0,22.818354974292443,360.48814005258345,5.73394495412844,0.0,1.0
86,42,86Mo,,-64110.9,2.9,566.6,44,8.0,6.0,14.0,19.483439808463515,390.12189942063003,0.046511627906976744,0.0,0.0
103,42,103Mo,,-80954.0,9.0,102.561,61,8.0,11.0,19.0,21.973107636570674,367.3562267007253,3.504854368932039,0.0,1.0
95,42,95Mo,,-87711.87,0.12,59.3,53,8.0,3.0,11.0,20.820080460021323,377.3913531805971,1.2736842105263158,0.0,1.0
105,42,105Mo,,-77331.0,9.0,94.85,63,8.0,13.0,21.0,22.25663649191485,365.0088384674037,4.2,0.0,1.0
101,42,101Mo,,-83520.0,0.3,13.497,59,8.0,9.0,17.0,21.68773755577532,369.7651888222288,2.8613861386138613,0.0,1.0
107,42,107Mo,m,-72480.0,9.0,65.4,65,8.0,15.0,23.0,22.538370740628164,362.7203216388944,4.94392523364486,0.0,1.0
87,42,87Mo,,-66884.8,2.9,31.56,45,8.0,5.0,13.0,19.63418302571681,388.6214157503949,0.10344827586206896,0.0,1.0
110,42,110Mo,,-64536.0,24.0,213.77,68,8.0,14.0,22.0,22.957704246655545,359.39242466128053,6.1454545454545455,0.0,0.0
88,42,88Mo,,-72687.0,4.0,740.54,46,8.0,4.0,12.0,19.7843497729948,387.14375351246656,0.18181818181818182,0.0,0.0
94,42,94Mo,,-88414.08,0.14,871.0980000000003,52,8.0,2.0,10.0,20.673717099616514,378.72490261212386,1.0638297872340425,0.0,0.0
97,42,97Mo,,-87544.7,0.16,275.0,55,8.0,5.0,13.0,21.111276288848163,374.7795646329541,1.7422680412371134,0.0,1.0
91,43,91Tc,m,-75847.4,2.4,139.3,48,7.0,2.0,9.0,20.231477245126285,401.5170099417371,0.27472527472527475,1.0,0.0
101,43,101Tc,m,-86137.0,24.0,9.32,58,7.0,8.0,15.0,21.68773755577532,387.80251510624,2.227722772277228,1.0,0.0
99,43,99Tc,,-87327.9,0.9,140.511,56,7.0,6.0,13.0,21.400477469184917,390.3965889833128,1.707070707070707,1.0,0.0
92,43,92Tc,n,-78397.0,3.0,213.75,49,7.0,1.0,8.0,20.379423055219398,400.0569351926765,0.391304347826087,1.0,1.0
100,43,100Tc,m,-85820.3,1.4,172.15,57,7.0,7.0,14.0,21.544346900318832,389.0909050197582,1.96,1.0,1.0
111,43,111Tc,,-69025.0,11.0,67.3,68,7.0,14.0,21.0,23.09663188088886,375.7884430350027,5.63063063063063,1.0,0.0
89,43,89Tc,m,-67332.0,4.0,62.6,46,7.0,4.0,11.0,19.93394876854618,404.5023761347686,0.10112359550561797,1.0,0.0
90,43,90Tc,,-70724.7,1.0,103.7,47,7.0,3.0,10.0,20.08298850246508,402.9986359494661,0.17777777777777778,1.0,1.0
110,43,110Tc,,-71035.0,9.0,39.5,67,7.0,15.0,22.0,22.957704246655545,376.92376244963566,5.236363636363636,1.0,1.0
105,43,105Tc,,-82290.0,40.0,76.92,62,7.0,12.0,19.0,22.25663649191485,382.8141476609356,3.4380952380952383,1.0,0.0
95,43,95Tc,m,-85982.0,5.0,38.91,52,7.0,2.0,9.0,20.820080460021323,395.80068748208964,0.8526315789473684,1.0,0.0
97,43,97Tc,,-87224.0,4.0,96.57,54,7.0,4.0,11.0,21.111276288848163,393.0614946150494,1.2474226804123711,1.0,0.0
94,43,94Tc,,-84158.0,4.0,76.0,51,7.0,1.0,8.0,20.673717099616514,397.1992881053982,0.6808510638297872,1.0,1.0
87,43,87Tc,n,-57619.0,4.0,712.0,44,7.0,6.0,13.0,19.63418302571681,407.5785579821214,0.011494252873563218,1.0,0.0
96,43,96Tc,m,-85788.0,5.0,34.23,53,7.0,3.0,10.0,20.965931153671168,394.42157982843895,1.0416666666666667,1.0,1.0
86,43,86Tc,,-51570.0,300.0,593.0,43,7.0,7.0,14.0,19.483439808463515,409.15223597773394,0.0,1.0,1.0
103,43,103Tc,,-84604.0,10.0,45.86,60,7.0,10.0,17.0,21.973107636570674,385.27604263734605,2.8058252427184467,1.0,0.0
106,43,106Tc,,-79776.0,12.0,53.9,63,7.0,13.0,20.0,22.397725109111345,381.60652402882175,3.7735849056603774,1.0,1.0
109,43,109Tc,,-74283.0,10.0,7.0,66,7.0,16.0,23.0,22.818354974292443,378.07292737222167,4.853211009174312,1.0,0.0
112,43,112Tc,,-65259.0,6.0,258.0,69,7.0,13.0,20.0,23.235142934254814,374.666679814859,6.035714285714286,1.0,1.0
113,43,113Tc,,-62812.0,3.0,114.4,70,7.0,12.0,19.0,23.373242358808824,373.55819203547566,6.451327433628318,1.0,0.0
98,43,98Tc,m,-86341.0,3.0,21.8,55,7.0,5.0,12.0,21.256122803129635,391.7199773719605,1.469387755102041,1.0,1.0
93,43,93Tc,,-83606.1,1.0,391.84,50,7.0,0.0,7.0,20.526833787405323,398.61786903283894,0.5268817204301075,1.0,0.0
104,43,104Tc,n,-82393.0,25.0,69.7,61,7.0,11.0,18.0,22.115099254715485,384.03720436554016,3.1153846153846154,1.0,1.0
108,44,108Ru,,-83661.0,9.0,242.23,64,6.0,14.0,20.0,22.678578898107713,397.2951044001834,3.7037037037037037,0.0,0.0
107,44,107Ru,,-83863.0,9.0,102.681,63,6.0,13.0,19.0,22.538370740628164,398.52894804923824,3.3738317757009346,0.0,1.0
102,44,102Ru,,-89106.4,0.4,475.0962,58,6.0,8.0,14.0,21.830655745813875,404.93726148117514,1.9215686274509804,0.0,0.0
105,44,105Ru,,-85934.5,2.5,20.605999999999998,61,6.0,11.0,17.0,22.25663649191485,401.0433927876468,2.7523809523809524,0.0,1.0
103,44,103Ru,,-87267.2,0.4,2.81,59,6.0,9.0,15.0,21.973107636570674,403.6225208581721,2.1844660194174756,0.0,1.0
104,44,104Ru,,-88095.8,2.5,358.02,60,6.0,10.0,16.0,22.115099254715485,402.32469028770873,2.4615384615384617,0.0,0.0
106,44,106Ru,,-86323.0,5.0,270.07,62,6.0,12.0,18.0,22.397725109111345,399.77826326828944,3.056603773584906,0.0,0.0
90,44,90Ru,,-64884.0,4.0,738.1,46,6.0,4.0,10.0,20.08298850246508,422.18904718515495,0.044444444444444446,0.0,0.0
101,44,101Ru,m,-87430.5,0.4,127.229,57,6.0,7.0,13.0,21.68773755577532,406.26930153987047,1.6732673267326732,0.0,1.0
117,44,117Ru,,-59490.0,430.0,57.7,73,6.0,9.0,15.0,23.92161929806432,386.835074461006,7.188034188034188,0.0,1.0
109,44,109Ru,,-80738.0,9.0,68.75,65,6.0,15.0,21.0,22.818354974292443,396.0764001042322,4.045871559633028,0.0,1.0
118,44,118Ru,,-57000.0,200.0,327.6,74,6.0,8.0,14.0,24.057731387639894,385.7392185204635,7.627118644067797,0.0,0.0
95,44,95Ru,,-83458.0,10.0,787.7,51,6.0,1.0,7.0,20.820080460021323,414.6483392669511,0.5157894736842106,0.0,1.0
119,44,119Ru,,-52080.0,300.0,136.3,75,6.0,7.0,13.0,24.193459516997326,384.655675682008,8.07563025210084,0.0,1.0
94,44,94Ru,m,-79940.0,3.0,1430.71,50,6.0,0.0,6.0,20.673717099616514,416.11353991994093,0.3829787234042553,0.0,0.0
96,44,96Ru,,-86080.39,0.17,832.56,52,6.0,2.0,8.0,20.965931153671168,413.2035598202694,0.6666666666666666,0.0,0.0
88,44,88Ru,,-54340.0,300.0,616.2,44,6.0,6.0,12.0,19.7843497729948,425.36352011938834,0.0,0.0,0.0
93,44,93Ru,m,-76482.3,2.1,734.4,49,6.0,1.0,7.0,20.526833787405323,417.599672320117,0.26881720430107525,0.0,1.0
92,44,92Ru,m,-71467.0,3.0,865.7,48,6.0,2.0,8.0,20.379423055219398,419.10726543994684,0.17391304347826086,0.0,0.0
89,44,89Ru,,-58369.0,24.0,863.7,45,6.0,5.0,11.0,19.93394876854618,423.76439404594805,0.011235955056179775,0.0,1.0
116,44,116Ru,,-64069.0,4.0,292.43,72,6.0,10.0,16.0,23.785118866310174,387.94349047464533,6.758620689655173,0.0,0.0
114,44,114Ru,,-70221.0,4.0,265.19,70,6.0,12.0,18.0,23.510935004498354,390.1990265658851,5.9298245614035086,0.0,0.0
112,44,112Ru,,-75631.0,10.0,236.69,68,6.0,14.0,20.0,23.235142934254814,392.5079502822332,5.142857142857143,0.0,0.0
99,44,99Ru,,-87625.4,0.3,89.57,55,6.0,5.0,11.0,21.400477469184917,408.986902744423,1.2222222222222223,0.0,1.0
98,44,98Ru,,-88225.0,6.0,652.46,54,6.0,4.0,10.0,21.256122803129635,410.37330962776815,1.0204081632653061,0.0,0.0
113,44,113Ru,,-71870.0,40.0,98.4,69,6.0,13.0,19.0,23.373242358808824,391.3466773704983,5.530973451327434,0.0,1.0
110,44,110Ru,,-80073.0,9.0,240.73,66,6.0,16.0,22.0,22.957704246655545,394.8725130424755,4.4,0.0,0.0
111,44,111Ru,,-76785.0,10.0,9.7,67,6.0,15.0,21.0,23.09663188088886,393.68313079857427,4.7657657657657655,0.0,1.0
97,44,97Ru,,-86120.6,2.8,189.22,53,6.0,3.0,9.0,21.111276288848163,411.7787086443375,0.8350515463917526,0.0,1.0
100,44,100Ru,,-89227.4,0.3,539.5103,56,6.0,6.0,12.0,21.544346900318832,407.61904335403244,1.44,0.0,0.0
115,44,115Ru,,-66105.0,25.0,61.7,71,6.0,11.0,17.0,23.648225622144295,389.0647206704089,6.339130434782609,0.0,1.0
109,45,109Rh,,-84999.0,4.0,206.25,64,5.0,14.0,19.0,22.818354974292443,414.4985582486151,3.311926605504587,1.0,0.0
106,45,106Rh,m,-86231.0,10.0,137.0,61,5.0,11.0,16.0,22.397725109111345,418.3726010947215,2.4150943396226414,1.0,1.0
122,45,122Rh,,-51880.0,300.0,207.1,77,5.0,5.0,10.0,24.598382690509563,399.2196535017127,8.39344262295082,1.0,1.0
108,45,108Rh,m,-84917.0,12.0,14.54,63,5.0,13.0,18.0,22.678578898107713,415.7739464653082,3.0,1.0,1.0
107,45,107Rh,m,-86596.0,12.0,194.048,62,5.0,12.0,17.0,22.538370740628164,417.0651781910633,2.7009345794392523,1.0,0.0
111,45,111Rh,,-82304.0,7.0,211.53,66,5.0,16.0,21.0,23.09663188088886,411.9939740915312,3.972972972972973,1.0,0.0
116,45,116Rh,,-70740.0,70.0,150.0,71,5.0,11.0,16.0,23.785118866310174,405.9873737525358,5.827586206896552,1.0,1.0
114,45,114Rh,m,-75510.0,170.0,127.0,69,5.0,13.0,18.0,23.510935004498354,408.3478184991821,5.052631578947368,1.0,1.0
113,45,113Rh,,-78767.0,7.0,211.72,68,5.0,14.0,19.0,23.373242358808824,409.5488484109866,4.68141592920354,1.0,0.0
120,45,120Rh,,-58620.0,200.0,98.1,75,5.0,7.0,12.0,24.328807982293597,401.42533170784446,7.5,1.0,1.0
112,45,112Rh,m,-79390.0,60.0,82.27,67,5.0,15.0,20.0,23.235142934254814,410.76413401629054,4.321428571428571,1.0,1.0
115,45,115Rh,,-74229.0,7.0,213.31,70,5.0,12.0,17.0,23.648225622144295,407.1607541899628,5.434782608695652,1.0,0.0
101,45,101Rh,m,-87255.0,6.0,157.32,56,5.0,6.0,11.0,21.68773755577532,425.1655481231203,1.198019801980198,1.0,0.0
105,45,105Rh,m,-87721.6,2.5,129.74200000000002,60,5.0,10.0,15.0,22.25663649191485,419.69657384753737,2.142857142857143,1.0,0.0
91,45,91Rh,,-58570.0,300.0,172.9,46,5.0,4.0,9.0,20.231477245126285,440.2013730258247,0.01098901098901099,1.0,0.0
95,45,95Rh,m,-77798.0,4.0,543.3,50,5.0,0.0,5.0,20.820080460021323,433.93430853518134,0.2631578947368421,1.0,0.0
104,45,104Rh,,-86959.3,2.3,51.42324,59,5.0,9.0,14.0,22.115099254715485,421.0374665801603,1.8846153846153846,1.0,1.0
94,45,94Rh,,-72908.0,3.0,54.6,49,5.0,1.0,6.0,20.673717099616514,435.46765805575217,0.1702127659574468,1.0,1.0
98,45,98Rh,m,-83119.0,12.0,48.5,53,5.0,3.0,8.0,21.256122803129635,429.4604403081295,0.6530612244897959,1.0,1.0
100,45,100Rh,,-85591.0,18.0,32.686,55,5.0,5.0,10.0,21.544346900318832,426.57806862631304,1.0,1.0,1.0
103,45,103Rh,m,-87991.9,2.3,39.753,58,5.0,8.0,13.0,21.973107636570674,422.3956613632033,1.6407766990291262,1.0,0.0
102,45,102Rh,m,-86642.0,6.0,41.94,57,5.0,7.0,12.0,21.830655745813875,423.77155271285767,1.411764705882353,1.0,1.0
97,45,97Rh,,-82600.0,40.0,258.76,52,5.0,2.0,7.0,21.111276288848163,430.9312067208183,0.5051546391752577,1.0,0.0
96,45,96Rh,,-79688.0,10.0,51.98,51,5.0,1.0,6.0,20.965931153671168,432.4223300444679,0.375,1.0,1.0
99,45,99Rh,,-85585.0,19.0,64.4,54,5.0,4.0,9.0,21.400477469184917,428.00954938369847,0.8181818181818182,1.0,0.0
93,45,93Rh,,-69011.8,2.6,240.1,48,5.0,2.0,7.0,20.526833787405323,437.0229128931457,0.0967741935483871,1.0,0.0
101,46,101Pd,,-85432.0,5.0,80.3,55,4.0,5.0,9.0,21.68773755577532,444.4912548559894,0.801980198019802,0.0,1.0
109,46,109Pd,n,-87417.5,1.1,113.4,63,4.0,13.0,17.0,22.818354974292443,433.33940180537036,2.6513761467889907,0.0,1.0
120,46,120Pd,,-70279.6,2.3,438.0,74,4.0,8.0,12.0,24.328807982293597,419.67193769456463,6.533333333333333,0.0,0.0
93,46,93Pd,,-58980.0,370.0,983.5,47,4.0,3.0,7.0,20.526833787405323,456.887590751925,0.010752688172043012,0.0,1.0
94,46,94Pd,,-66102.0,4.0,813.8,48,4.0,2.0,6.0,20.673717099616514,455.26164251283177,0.0425531914893617,0.0,0.0
113,46,113Pd,,-83590.0,7.0,35.08,67,4.0,15.0,19.0,23.373242358808824,428.1647051569405,3.9026548672566372,0.0,1.0
97,46,97Pd,,-77806.0,5.0,686.62,51,4.0,1.0,5.0,21.111276288848163,450.51898884449184,0.25773195876288657,0.0,1.0
114,46,114Pd,,-83490.0,7.0,332.61,68,4.0,14.0,18.0,23.510935004498354,426.9090829764176,4.245614035087719,0.0,0.0
112,46,112Pd,,-86321.0,7.0,348.66,66,4.0,16.0,20.0,23.235142934254814,429.435231017031,3.5714285714285716,0.0,0.0
115,46,115Pd,,-80426.0,14.0,89.21,69,4.0,13.0,17.0,23.648225622144295,425.66806119859746,4.6,0.0,1.0
96,46,96Pd,m,-73652.0,4.0,1415.31,50,4.0,0.0,4.0,20.965931153671168,452.0778905010347,0.16666666666666666,0.0,0.0
116,46,116Pd,,-79831.0,7.0,340.26,70,4.0,12.0,16.0,23.785118866310174,424.441345286742,4.9655172413793105,0.0,0.0
111,46,111Pd,m,-85813.7,0.7,72.2,65,4.0,15.0,19.0,23.09663188088886,430.72097291387354,3.2522522522522523,0.0,1.0
99,46,99Pd,,-82183.0,5.0,219.89,53,4.0,3.0,7.0,21.400477469184917,447.4645289011393,0.494949494949495,0.0,1.0
95,46,95Pd,m,-68091.0,3.0,1261.8,49,4.0,1.0,5.0,20.820080460021323,453.6585952867805,0.09473684210526316,0.0,1.0
117,46,117Pd,,-76424.0,7.0,34.64,71,4.0,11.0,15.0,23.92161929806432,423.2286491195996,5.3418803418803416,0.0,1.0
118,46,118Pd,,-75388.4,2.5,378.6,72,4.0,10.0,14.0,24.057731387639894,422.0296946814796,5.728813559322034,0.0,0.0
121,46,121Pd,,-66182.0,3.0,135.0,75,4.0,7.0,11.0,24.463780996262468,418.5126170434985,6.950413223140496,0.0,1.0
110,46,110Pd,,-88330.9,0.6,373.8,64,4.0,14.0,18.0,22.957704246655545,432.022252641609,2.9454545454545453,0.0,0.0
100,46,100Pd,,-85213.0,18.0,665.49,54,4.0,4.0,8.0,21.544346900318832,445.96798083659996,0.64,0.0,0.0
105,46,105Pd,,-88417.9,1.1,280.62,59,4.0,9.0,13.0,22.25663649191485,438.77369084060723,1.6095238095238096,0.0,1.0
107,46,107Pd,,-88372.7,1.2,115.74,61,4.0,11.0,15.0,22.538370740628164,436.0226862906571,2.102803738317757,0.0,1.0
103,46,103Pd,,-87457.0,0.9,118.736,57,4.0,7.0,11.0,21.973107636570674,441.59546415243983,1.174757281553398,0.0,1.0
124,46,124Pd,,-58400.0,300.0,590.0,78,4.0,4.0,8.0,24.8664882538245,415.10992488239305,8.258064516129032,0.0,0.0
104,46,104Pd,,-89395.1,1.3,555.81,58,4.0,8.0,12.0,22.115099254715485,440.17553324289486,1.3846153846153846,0.0,0.0
128,46,128Pd,m,-42240.0,500.0,1311.4,82,4.0,0.0,4.0,25.398416831491186,410.7400221967717,10.125,0.0,0.0
126,46,126Pd,,-51790.0,400.0,693.3,80,4.0,2.0,6.0,25.133156184720164,412.9018516061171,9.174603174603174,0.0,0.0
106,46,106Pd,,-89907.5,1.1,511.85,60,4.0,10.0,14.0,22.397725109111345,437.38953750811794,1.849056603773585,0.0,0.0
98,46,98Pd,,-81321.0,5.0,862.69,52,4.0,2.0,6.0,21.256122803129635,448.98136941304443,0.3673469387755102,0.0,0.0
108,46,108Pd,,-89524.2,1.1,433.93800000000016,62,4.0,12.0,16.0,22.678578898107713,434.6727622137313,2.3703703703703702,0.0,0.0
102,46,102Pd,,-87903.0,0.4,556.44,56,4.0,6.0,10.0,21.830655745813875,443.0338960179876,0.9803921568627451,0.0,0.0
122,46,122Pd,,-64616.0,20.0,499.0,76,4.0,6.0,10.0,24.598382690509563,417.3660013881542,7.377049180327869,0.0,0.0
92,46,92Pd,,-54780.0,350.0,873.6,46,4.0,4.0,8.0,20.379423055219398,458.53701874243654,0.0,0.0,0.0
123,47,123Ag,n,-68120.0,30.0,26.96,76,3.0,6.0,9.0,24.732617117726065,434.73104234572173,6.837398373983739,1.0,0.0
115,47,115Ag,,-84983.0,18.0,41.16,68,3.0,14.0,17.0,23.648225622144295,444.58664169631294,3.8347826086956522,1.0,0.0
120,47,120Ag,n,-75449.0,4.0,52.5,73,3.0,9.0,12.0,24.328807982293597,438.3240238143231,5.633333333333334,1.0,1.0
116,47,116Ag,,-82543.0,3.0,47.9,69,3.0,13.0,16.0,23.785118866310174,443.30540507726386,4.172413793103448,1.0,1.0
113,47,113Ag,,-87027.0,17.0,43.5,66,3.0,16.0,19.0,23.373242358808824,447.1942476083601,3.1946902654867255,1.0,0.0
